episode,return,moving_return,eps,loss
42,-7.499999999999998,-7.5142857142857125,0.98005,0.00978199765086174
43,-8.7,-7.541860465116277,0.9795750000000001,0.007217380218207836
44,-8.7,-7.568181818181816,0.9791,0.01315980963408947
45,-8.099999999999998,-7.579999999999998,0.9786250000000001,0.009517122060060501
46,-8.7,-7.604347826086954,0.97815,0.017133716493844986
47,-8.099999999999998,-7.614893617021275,0.9776750000000001,0.012429491616785526
48,-8.7,-7.637499999999998,0.9772,0.012274138629436493
49,-6.299999999999999,-7.610204081632651,0.9767250000000001,0.0014875634806230664
50,-5.699999999999998,-7.571999999999998,0.97625,0.00811223965138197
51,-7.499999999999998,-7.547999999999998,0.9757750000000001,0.003632010193541646
52,-7.499999999999998,-7.583999999999999,0.9753,0.00580386770889163
53,-7.499999999999998,-7.583999999999999,0.974825,0.002194769214838743
54,-7.499999999999998,-7.571999999999998,0.9743499999999999,0.0018070369260385633
55,-8.7,-7.595999999999999,0.973875,0.005635514855384827
56,-6.899999999999999,-7.607999999999999,0.9733999999999999,0.011088937520980835
57,-8.099999999999998,-7.607999999999999,0.972925,0.011072876863181591
58,-8.7,-7.619999999999999,0.9724499999999999,0.0034891129471361637
59,-6.899999999999999,-7.583999999999998,0.971975,0.00636214017868042
60,-8.099999999999998,-7.619999999999999,0.9715,0.006743723060935736
61,-7.499999999999998,-7.607999999999999,0.971025,0.008823441341519356
62,-7.499999999999998,-7.607999999999999,0.97055,0.00914563424885273
63,-8.099999999999998,-7.631999999999998,0.970075,0.004783100914210081
64,-7.499999999999998,-7.62,0.9696,0.0054463110864162445
65,-8.7,-7.667999999999998,0.969125,0.005007829517126083
66,-6.899999999999999,-7.631999999999997,0.96865,0.015081839635968208
67,-7.499999999999998,-7.619999999999997,0.968175,0.006685954052954912
68,-7.499999999999998,-7.608,0.9677,0.011401835829019547
69,-8.099999999999998,-7.608,0.967225,0.006602548528462648
70,-8.099999999999998,-7.644,0.96675,0.0015853536315262318
71,-7.499999999999998,-7.643999999999998,0.966275,0.0018237385665997863
72,-6.299999999999999,-7.632,0.9658,0.00928993709385395
73,-7.499999999999998,-7.643999999999998,0.965325,0.00812087208032608
74,-7.499999999999998,-7.619999999999999,0.96485,0.0014421286759898067
75,-8.7,-7.655999999999998,0.964375,0.007570784073323011
76,-8.099999999999998,-7.643999999999998,0.9639,0.003953571431338787
77,-7.499999999999998,-7.632,0.963425,0.008721612393856049
78,-8.099999999999998,-7.643999999999998,0.96295,0.012017205357551575
79,-6.899999999999999,-7.631999999999998,0.962475,0.008114724420011044
80,-8.099999999999998,-7.643999999999998,0.962,0.00971287488937378
81,-3.899999999999998,-7.547999999999999,0.9615250000000001,0.00801616907119751
82,-8.099999999999998,-7.583999999999999,0.96105,0.0106871472671628
83,-7.499999999999998,-7.571999999999998,0.9605750000000001,0.017371298745274544
84,-4.499999999999998,-7.511999999999998,0.9601,0.017183784395456314
85,-8.099999999999998,-7.571999999999998,0.9596250000000001,0.010270824655890465
86,-8.099999999999998,-7.595999999999999,0.95915,0.005766010843217373
87,-8.099999999999998,-7.595999999999999,0.958675,0.015882045030593872
88,-7.499999999999998,-7.595999999999999,0.9581999999999999,0.008067106828093529
89,-6.899999999999999,-7.595999999999998,0.957725,0.016592130064964294
90,-8.099999999999998,-7.583999999999999,0.9572499999999999,0.002963692881166935
91,-8.099999999999998,-7.608,0.956775,0.003660814370959997
92,-7.499999999999998,-7.607999999999999,0.9562999999999999,0.004244689829647541
93,-7.499999999999998,-7.583999999999999,0.955825,0.007105810102075338
94,-6.899999999999999,-7.547999999999997,0.9553499999999999,0.009242811240255833
95,-6.899999999999999,-7.523999999999997,0.954875,0.007858384400606155
96,-6.899999999999999,-7.487999999999997,0.9543999999999999,0.008055118843913078
97,-6.899999999999999,-7.463999999999998,0.953925,0.00212309742346406
98,-7.499999999999998,-7.439999999999998,0.9534499999999999,0.0026565759908407927
99,-8.7,-7.487999999999999,0.952975,0.012106774374842644
100,-8.7,-7.547999999999997,0.9525,0.012180770747363567
101,-8.099999999999998,-7.559999999999999,0.952025,0.013020350597798824
102,-7.499999999999998,-7.559999999999999,0.95155,0.00827692449092865
103,-6.899999999999999,-7.547999999999998,0.951075,0.020419739186763763
104,-7.499999999999998,-7.547999999999997,0.9506,0.00889713503420353
105,-6.899999999999999,-7.511999999999998,0.950125,0.007904202677309513
106,-8.099999999999998,-7.535999999999998,0.94965,0.003805822692811489
107,-8.099999999999998,-7.535999999999999,0.949175,0.0018131276592612267
108,-8.099999999999998,-7.523999999999998,0.9487,0.012371277436614037
109,-8.099999999999998,-7.547999999999999,0.948225,0.020701974630355835
110,-7.499999999999998,-7.535999999999998,0.94775,0.00727632874622941
111,-5.699999999999998,-7.499999999999997,0.947275,0.015246929600834846
112,-8.099999999999998,-7.511999999999998,0.9468,0.006009901873767376
113,-6.299999999999999,-7.475999999999999,0.946325,0.003642444498836994
114,-8.7,-7.499999999999997,0.94585,0.004003954119980335
115,-7.499999999999998,-7.475999999999998,0.945375,0.006311641074717045
116,-6.899999999999999,-7.475999999999998,0.9449,0.006410060450434685
117,-8.7,-7.499999999999997,0.944425,0.004914748948067427
118,-7.499999999999998,-7.499999999999997,0.9439500000000001,0.020749304443597794
119,-8.099999999999998,-7.499999999999999,0.943475,0.007108701393008232
120,-8.7,-7.511999999999998,0.943,0.007126668468117714
121,-8.099999999999998,-7.524,0.9425250000000001,0.008971222676336765
122,-6.299999999999999,-7.524,0.94205,0.010686708614230156
123,-7.499999999999998,-7.524,0.941575,0.008590975776314735
124,-5.099999999999998,-7.475999999999999,0.9410999999999999,0.008847212418913841
125,-6.899999999999999,-7.439999999999999,0.940625,0.013088198378682137
126,-6.899999999999999,-7.415999999999997,0.94015,0.033574312925338745
127,-8.7,-7.439999999999999,0.939675,0.005984882824122906
128,-6.299999999999999,-7.403999999999999,0.9391999999999999,0.0038181422278285027
129,-7.499999999999998,-7.415999999999998,0.938725,0.004323950037360191
130,-7.499999999999998,-7.403999999999999,0.93825,0.005372271407395601
131,-6.299999999999999,-7.451999999999999,0.937775,0.009269744157791138
132,-8.099999999999998,-7.451999999999999,0.9372999999999999,0.007271946407854557
133,-8.099999999999998,-7.463999999999999,0.936825,0.008429610170423985
134,-8.099999999999998,-7.535999999999999,0.93635,0.01242089457809925
135,-8.099999999999998,-7.535999999999999,0.935875,0.0048789591528475285
136,-8.099999999999998,-7.535999999999999,0.9353999999999999,0.007290482521057129
137,-8.7,-7.547999999999998,0.934925,0.009895408526062965
138,-8.099999999999998,-7.559999999999999,0.93445,0.0025996356271207333
139,-7.499999999999998,-7.571999999999998,0.933975,0.006649750284850597
140,-8.099999999999998,-7.571999999999999,0.9335,0.008190741762518883
141,-8.099999999999998,-7.571999999999999,0.933025,0.005236626602709293
142,-8.099999999999998,-7.583999999999999,0.9325500000000001,0.007336294278502464
143,-8.7,-7.607999999999999,0.932075,0.005569692701101303
144,-8.099999999999998,-7.631999999999998,0.9316000000000001,0.011665457859635353
145,-8.7,-7.667999999999998,0.931125,0.010107274167239666
146,-7.499999999999998,-7.679999999999998,0.9306500000000001,0.006452033296227455
147,-7.499999999999998,-7.691999999999998,0.930175,0.006430972367525101
148,-7.499999999999998,-7.691999999999998,0.9297000000000001,0.005728805437684059
149,-8.099999999999998,-7.679999999999999,0.929225,0.008159574121236801
150,-8.7,-7.679999999999999,0.9287500000000001,0.006015993654727936
151,-8.099999999999998,-7.679999999999999,0.928275,0.0055895112454891205
152,-8.099999999999998,-7.692,0.9278000000000001,0.010725491680204868
153,-7.499999999999998,-7.703999999999999,0.927325,0.011938517913222313
154,-8.7,-7.727999999999998,0.9268500000000001,0.005497190169990063
155,-8.7,-7.7639999999999985,0.926375,0.008166037499904633
156,-7.499999999999998,-7.751999999999999,0.9259000000000001,0.01136997900903225
157,-6.899999999999999,-7.728,0.9254249999999999,0.003978833556175232
158,-7.499999999999998,-7.715999999999999,0.92495,0.004490583203732967
159,-7.499999999999998,-7.703999999999999,0.9244749999999999,0.006075051613152027
160,-8.7,-7.727999999999998,0.924,0.017325539141893387
161,-7.499999999999998,-7.7639999999999985,0.923525,0.015295663848519325
162,-7.499999999999998,-7.751999999999998,0.92305,0.009373345412313938
163,-6.899999999999999,-7.763999999999998,0.922575,0.012816747650504112
164,-3.299999999999998,-7.655999999999998,0.9221,0.0018361902330070734
165,-7.499999999999998,-7.655999999999999,0.921625,0.009499623440206051
166,-6.899999999999999,-7.655999999999998,0.92115,0.012467335909605026
167,-8.099999999999998,-7.643999999999998,0.920675,0.0245435182005167
168,-8.099999999999998,-7.655999999999999,0.9202,0.006392606534063816
169,-6.899999999999999,-7.632,0.919725,0.005818064324557781
170,-8.099999999999998,-7.619999999999999,0.91925,0.007034081034362316
171,-6.299999999999999,-7.584,0.918775,0.011358239687979221
172,-6.899999999999999,-7.595999999999998,0.9183,0.005996255204081535
173,-6.899999999999999,-7.583999999999998,0.917825,0.0017362709622830153
174,-7.499999999999998,-7.631999999999998,0.91735,0.002665415406227112
175,-7.499999999999998,-7.643999999999998,0.916875,0.007814046926796436
176,-8.7,-7.679999999999998,0.9164,0.009311895817518234
177,-7.499999999999998,-7.655999999999998,0.915925,0.011003898456692696
178,-8.7,-7.703999999999997,0.91545,0.011537769809365273
179,-7.499999999999998,-7.703999999999999,0.914975,0.011970841325819492
180,-8.099999999999998,-7.715999999999999,0.9145,0.023172177374362946
181,-8.099999999999998,-7.751999999999999,0.914025,0.015967179089784622
182,-8.099999999999998,-7.752000000000001,0.9135500000000001,0.0033602765761315823
183,-7.499999999999998,-7.74,0.913075,0.008160583674907684
184,-6.299999999999999,-7.704,0.9126000000000001,0.009740423411130905
185,-6.899999999999999,-7.679999999999999,0.912125,0.018415557220578194
186,-8.7,-7.691999999999998,0.9116500000000001,0.006887913215905428
187,-7.499999999999998,-7.667999999999998,0.911175,0.007316779810935259
188,-8.099999999999998,-7.667999999999999,0.9107000000000001,0.006631365977227688
189,-8.099999999999998,-7.68,0.910225,0.017834311351180077
190,-7.499999999999998,-7.667999999999999,0.9097500000000001,0.007529280614107847
191,-7.499999999999998,-7.655999999999999,0.9092749999999999,0.015582875348627567
192,-8.099999999999998,-7.655999999999999,0.9088,0.023715432733297348
193,-6.299999999999999,-7.607999999999999,0.9083249999999999,0.0035650236532092094
194,-7.499999999999998,-7.595999999999998,0.90785,0.008424789644777775
195,-8.7,-7.595999999999998,0.9073749999999999,0.005449962802231312
196,-8.7,-7.619999999999997,0.9069,0.008967101573944092
197,-8.7,-7.6439999999999975,0.9064249999999999,0.009105626493692398
198,-8.099999999999998,-7.655999999999998,0.90595,0.009541449137032032
199,-4.499999999999998,-7.583999999999999,0.9054749999999999,0.014162514358758926
200,-8.099999999999998,-7.571999999999999,0.905,0.00453887227922678
201,-6.299999999999999,-7.535999999999999,0.904525,0.007051740773022175
202,-5.699999999999998,-7.4879999999999995,0.90405,0.0064745014533400536
203,-7.499999999999998,-7.487999999999999,0.903575,0.025001566857099533
204,-7.499999999999998,-7.463999999999999,0.9031,0.010792775079607964
205,-6.899999999999999,-7.427999999999998,0.902625,0.014972828328609467
206,-7.499999999999998,-7.427999999999998,0.90215,0.007050002925097942
207,-5.699999999999998,-7.403999999999999,0.901675,0.0048401933163404465
208,-7.499999999999998,-7.403999999999999,0.9012,0.006027133669704199
209,-7.499999999999998,-7.403999999999999,0.900725,0.006149396765977144
210,-7.499999999999998,-7.379999999999999,0.90025,0.0026929937303066254
211,-8.099999999999998,-7.3919999999999995,0.899775,0.008600466884672642
212,-8.7,-7.415999999999998,0.8993,0.011206352151930332
213,-6.299999999999999,-7.403999999999999,0.898825,0.005440995562821627
214,-5.699999999999998,-7.451999999999998,0.89835,0.011171059682965279
215,-6.899999999999999,-7.439999999999998,0.897875,0.005838050507009029
216,-6.899999999999999,-7.439999999999998,0.8974,0.011164374649524689
217,-7.499999999999998,-7.427999999999997,0.896925,0.008735207840800285
218,-7.499999999999998,-7.4159999999999995,0.89645,0.007261012215167284
219,-7.499999999999998,-7.427999999999998,0.895975,0.013834699057042599
220,-5.099999999999998,-7.3679999999999986,0.8955,0.005348206963390112
221,-6.299999999999999,-7.3679999999999986,0.895025,0.006523042917251587
222,-7.499999999999998,-7.379999999999999,0.8945500000000001,0.010477508418262005
223,-8.099999999999998,-7.403999999999999,0.894075,0.004635276738554239
224,-8.099999999999998,-7.4159999999999995,0.8936000000000001,0.003141289809718728
225,-6.299999999999999,-7.3919999999999995,0.893125,0.007086164318025112
226,-6.899999999999999,-7.355999999999998,0.89265,0.0014799509663134813
227,-8.099999999999998,-7.367999999999999,0.8921749999999999,0.007179536856710911
228,-8.099999999999998,-7.355999999999999,0.8917,0.007431523874402046
229,-8.7,-7.379999999999999,0.8912249999999999,0.005941599141806364
230,-6.299999999999999,-7.3439999999999985,0.89075,0.005016898270696402
231,-7.499999999999998,-7.331999999999999,0.8902749999999999,0.004293782636523247
232,-8.099999999999998,-7.331999999999998,0.8898,0.0065103997476398945
233,-8.7,-7.355999999999998,0.8893249999999999,0.009430132806301117
234,-6.899999999999999,-7.367999999999998,0.88885,0.009142469614744186
235,-7.499999999999998,-7.379999999999998,0.888375,0.006810388527810574
236,-7.499999999999998,-7.355999999999998,0.8879,0.011308694258332253
237,-8.099999999999998,-7.3679999999999986,0.8874249999999999,0.0058890036307275295
238,-6.899999999999999,-7.3439999999999985,0.88695,0.011865123175084591
239,-8.7,-7.355999999999998,0.886475,0.007889089174568653
240,-6.299999999999999,-7.331999999999998,0.886,0.0057364883832633495
241,-8.099999999999998,-7.3439999999999985,0.885525,0.009437525644898415
242,-7.499999999999998,-7.331999999999998,0.88505,0.0019091581925749779
243,-6.299999999999999,-7.331999999999998,0.8845750000000001,0.0014825531980022788
244,-7.499999999999998,-7.331999999999998,0.8841,0.004074587021023035
245,-6.299999999999999,-7.283999999999997,0.883625,0.0069639855064451694
246,-5.699999999999998,-7.223999999999998,0.88315,0.00901078712195158
247,-6.299999999999999,-7.175999999999998,0.8826750000000001,0.001933540333993733
248,-6.899999999999999,-7.151999999999998,0.8822,0.0013678916729986668
249,-8.7,-7.235999999999998,0.881725,0.003416154533624649
250,-6.899999999999999,-7.211999999999997,0.88125,0.014762932434678078
251,-6.899999999999999,-7.2239999999999975,0.8807750000000001,0.00927575770765543
252,-7.499999999999998,-7.259999999999998,0.8803,0.01381583884358406
253,-5.699999999999998,-7.223999999999998,0.879825,0.0020051372703164816
254,-6.299999999999999,-7.1999999999999975,0.87935,0.0066859121434390545
255,-8.099999999999998,-7.224,0.8788750000000001,0.0026722869370132685
256,-7.499999999999998,-7.223999999999998,0.8784,0.009574899449944496
257,-7.499999999999998,-7.259999999999999,0.877925,0.014412477612495422
258,-8.099999999999998,-7.2719999999999985,0.87745,0.003702658461406827
259,-7.499999999999998,-7.271999999999999,0.8769750000000001,0.01007489301264286
260,-7.499999999999998,-7.2719999999999985,0.8765000000000001,0.004924378823488951
261,-8.099999999999998,-7.271999999999999,0.8760249999999999,0.013957922346889973
262,-7.499999999999998,-7.247999999999999,0.87555,0.002622575731948018
263,-4.499999999999998,-7.211999999999998,0.875075,0.016305461525917053
264,-8.099999999999998,-7.26,0.8746,0.011769763194024563
265,-7.499999999999998,-7.271999999999999,0.8741249999999999,0.015175558626651764
266,-8.099999999999998,-7.295999999999999,0.87365,0.011250746436417103
267,-6.299999999999999,-7.271999999999999,0.873175,0.007988988421857357
268,-7.499999999999998,-7.271999999999999,0.8727,0.004553581587970257
269,-8.099999999999998,-7.283999999999999,0.8722249999999999,0.0051224371418356895
270,-8.7,-7.355999999999999,0.87175,0.012703576125204563
271,-6.899999999999999,-7.3679999999999986,0.871275,0.01449973601847887
272,-8.099999999999998,-7.379999999999999,0.8708,0.007665208540856838
273,-8.099999999999998,-7.379999999999999,0.8703249999999999,0.006387124303728342
274,-6.899999999999999,-7.355999999999999,0.86985,0.007860423065721989
275,-6.899999999999999,-7.367999999999998,0.869375,0.009746650233864784
276,-8.099999999999998,-7.391999999999999,0.8689,0.00602286122739315
277,-8.099999999999998,-7.3919999999999995,0.8684249999999999,0.005255598574876785
278,-7.499999999999998,-7.379999999999999,0.86795,0.0038013956509530544
279,-8.099999999999998,-7.3679999999999986,0.867475,0.006798961665481329
280,-8.099999999999998,-7.403999999999999,0.867,0.012455704621970654
281,-8.7,-7.428,0.866525,0.0028987014666199684
282,-8.099999999999998,-7.427999999999998,0.86605,0.0052659595385193825
283,-6.299999999999999,-7.379999999999999,0.8655750000000001,0.003885645419359207
284,-6.299999999999999,-7.367999999999999,0.8651,0.02047567442059517
285,-8.099999999999998,-7.379999999999999,0.8646250000000001,0.005422170273959637
286,-6.899999999999999,-7.3679999999999986,0.86415,0.007997130043804646
287,-8.7,-7.379999999999998,0.8636750000000001,0.012892622500658035
288,-3.299999999999998,-7.307999999999998,0.8632,0.007184581831097603
289,-8.099999999999998,-7.295999999999999,0.8627250000000001,0.012683788314461708
290,-8.7,-7.3439999999999985,0.86225,0.009247895330190659
291,-6.899999999999999,-7.319999999999998,0.8617750000000001,0.009504113346338272
292,-6.899999999999999,-7.307999999999997,0.8613,0.007436246611177921
293,-5.099999999999998,-7.283999999999999,0.8608250000000001,0.007350176572799683
294,-6.899999999999999,-7.2719999999999985,0.86035,0.01232947874814272
295,-6.299999999999999,-7.2719999999999985,0.8598750000000001,0.006539816036820412
296,-6.899999999999999,-7.295999999999998,0.8593999999999999,0.006508312188088894
297,-8.099999999999998,-7.331999999999998,0.858925,0.004049134906381369
298,-8.7,-7.3679999999999986,0.8584499999999999,0.005859768949449062
299,-8.7,-7.367999999999998,0.857975,0.013102296739816666
300,-7.499999999999998,-7.379999999999999,0.8575,0.006639139261096716
301,-7.499999999999998,-7.391999999999999,0.857025,0.004705492407083511
302,-7.499999999999998,-7.391999999999999,0.85655,0.01443852111697197
303,-4.499999999999998,-7.3679999999999986,0.856075,0.004334789235144854
304,-5.699999999999998,-7.355999999999998,0.8556,0.007474924437701702
305,-7.499999999999998,-7.343999999999998,0.855125,0.010251928120851517
306,-8.099999999999998,-7.355999999999998,0.85465,0.010637719184160233
307,-5.699999999999998,-7.3199999999999985,0.854175,0.005815327167510986
308,-8.7,-7.331999999999998,0.8537,0.004767379257827997
309,-6.299999999999999,-7.307999999999997,0.853225,0.0039191171526908875
310,-3.899999999999998,-7.235999999999998,0.85275,0.0064498502761125565
311,-8.7,-7.2479999999999976,0.852275,0.01124277338385582
312,-7.499999999999998,-7.247999999999998,0.8518,0.006983253639191389
313,-8.7,-7.331999999999997,0.851325,0.012375615537166595
314,-6.899999999999999,-7.307999999999998,0.85085,0.007756479550153017
315,-7.499999999999998,-7.307999999999998,0.850375,0.011177469044923782
316,-8.7,-7.3199999999999985,0.8499,0.009300712496042252
317,-7.499999999999998,-7.343999999999998,0.849425,0.01271805353462696
318,-5.099999999999998,-7.295999999999999,0.84895,0.008018373511731625
319,-6.899999999999999,-7.2719999999999985,0.848475,0.006372257601469755
320,-7.499999999999998,-7.2479999999999976,0.848,0.007751339115202427
321,-5.699999999999998,-7.223999999999998,0.8475250000000001,0.017744142562150955
322,-8.099999999999998,-7.223999999999998,0.84705,0.005989274941384792
323,-6.899999999999999,-7.199999999999999,0.8465750000000001,0.004418013617396355
324,-4.499999999999998,-7.151999999999998,0.8461,0.008987361565232277
325,-6.899999999999999,-7.151999999999998,0.8456250000000001,0.004474634304642677
326,-6.899999999999999,-7.1279999999999974,0.84515,0.0061004022136330605
327,-7.499999999999998,-7.115999999999999,0.8446750000000001,0.010817866772413254
328,-5.699999999999998,-7.079999999999999,0.8442,0.00757140526548028
329,-6.299999999999999,-7.043999999999999,0.8437250000000001,0.010875732637941837
330,-8.099999999999998,-7.044,0.8432499999999999,0.0069019971415400505
331,-8.099999999999998,-7.031999999999999,0.842775,0.0065890648402273655
332,-8.099999999999998,-7.032,0.8422999999999999,0.0014430593000724912
333,-6.899999999999999,-7.043999999999999,0.841825,0.004560114815831184
334,-5.699999999999998,-7.031999999999997,0.8413499999999999,0.011741183698177338
335,-8.099999999999998,-7.031999999999998,0.840875,0.015341200865805149
336,-7.499999999999998,-7.043999999999999,0.8403999999999999,0.0047776163555681705
337,-6.299999999999999,-6.995999999999998,0.839925,0.010094799101352692
338,-8.7,-7.103999999999998,0.8394499999999999,0.0063377912156283855
339,-8.099999999999998,-7.103999999999997,0.838975,0.03071969375014305
340,-5.699999999999998,-7.044,0.8385,0.004778882954269648
341,-7.499999999999998,-7.055999999999998,0.838025,0.008556196466088295
342,-8.099999999999998,-7.079999999999997,0.83755,0.012685087509453297
343,-8.099999999999998,-7.14,0.837075,0.03121856600046158
344,-8.099999999999998,-7.163999999999999,0.8366000000000001,0.010293743573129177
345,-7.499999999999998,-7.187999999999999,0.836125,0.016671333461999893
346,-8.099999999999998,-7.211999999999998,0.83565,0.003961019217967987
347,-7.499999999999998,-7.199999999999999,0.835175,0.008339297957718372
348,-6.299999999999999,-7.151999999999998,0.8347000000000001,0.01738470047712326
349,-7.499999999999998,-7.127999999999998,0.834225,0.015129964798688889
350,-6.899999999999999,-7.115999999999998,0.83375,0.007957753725349903
351,-6.299999999999999,-7.091999999999998,0.833275,0.003783907275646925
352,-8.099999999999998,-7.104,0.8328000000000001,0.00271392660215497
353,-7.499999999999998,-7.163999999999999,0.832325,0.007903557270765305
354,-7.499999999999998,-7.1999999999999975,0.83185,0.016074243932962418
355,-7.499999999999998,-7.199999999999999,0.831375,0.009175031445920467
356,-7.499999999999998,-7.187999999999999,0.8309000000000001,0.010669627226889133
357,-7.499999999999998,-7.223999999999998,0.830425,0.008380033075809479
358,-6.299999999999999,-7.175999999999998,0.82995,0.018407145515084267
359,-8.099999999999998,-7.212,0.829475,0.006907950155436993
360,-8.099999999999998,-7.295999999999999,0.8290000000000001,0.00257685873657465
361,-6.899999999999999,-7.259999999999998,0.8285250000000001,0.002444130601361394
362,-6.899999999999999,-7.2479999999999976,0.82805,0.0034629334695637226
363,-8.099999999999998,-7.235999999999999,0.8275750000000001,0.009185411036014557
364,-7.499999999999998,-7.247999999999999,0.8271000000000001,0.013990690931677818
365,-7.499999999999998,-7.247999999999998,0.826625,0.003226693719625473
366,-7.499999999999998,-7.223999999999998,0.8261499999999999,0.006673882715404034
367,-6.899999999999999,-7.211999999999998,0.825675,0.01860200986266136
368,-8.099999999999998,-7.2719999999999985,0.8252,0.009436435997486115
369,-5.099999999999998,-7.235999999999999,0.824725,0.012480650097131729
370,-8.099999999999998,-7.247999999999999,0.8242499999999999,0.011351351626217365
371,-6.899999999999999,-7.2719999999999985,0.823775,0.00807521864771843
372,-7.499999999999998,-7.259999999999998,0.8233,0.008786206133663654
373,-6.899999999999999,-7.259999999999998,0.822825,0.010806195437908173
374,-6.899999999999999,-7.307999999999997,0.8223499999999999,0.016865765675902367
375,-7.499999999999998,-7.319999999999998,0.821875,0.01051812432706356
376,-7.499999999999998,-7.331999999999998,0.8214,0.0039765844121575356
377,-8.099999999999998,-7.3439999999999985,0.820925,0.005105555057525635
378,-7.499999999999998,-7.379999999999999,0.8204499999999999,0.005127627402544022
379,-8.7,-7.427999999999998,0.819975,0.007126041688024998
380,-7.499999999999998,-7.415999999999998,0.8195,0.01063808985054493
381,-8.7,-7.427999999999998,0.819025,0.02254989743232727
382,-2.699999999999998,-7.319999999999998,0.81855,0.011323497630655766
383,-8.099999999999998,-7.343999999999999,0.818075,0.007275769487023354
384,-6.899999999999999,-7.3679999999999986,0.8176000000000001,0.007650184910744429
385,-6.899999999999999,-7.3439999999999985,0.817125,0.009757407009601593
386,-8.099999999999998,-7.355999999999999,0.81665,0.00319335563108325
387,-8.099999999999998,-7.392,0.816175,0.015591084025800228
388,-5.699999999999998,-7.331999999999999,0.8157000000000001,0.019193481653928757
389,-7.499999999999998,-7.3199999999999985,0.815225,0.019191648811101913
390,-7.499999999999998,-7.355999999999999,0.81475,0.014420799911022186
391,-8.099999999999998,-7.367999999999999,0.814275,0.021805932745337486
392,-8.7,-7.379999999999999,0.8138000000000001,0.0034872991964221
393,-8.099999999999998,-7.379999999999999,0.813325,0.0057981135323643684
394,-3.899999999999998,-7.295999999999999,0.81285,0.01726243644952774
395,-8.7,-7.319999999999998,0.812375,0.020529527217149734
396,-7.499999999999998,-7.307999999999998,0.8119000000000001,0.013879029080271721
397,-8.099999999999998,-7.3199999999999985,0.811425,0.0065864990465343
398,-6.899999999999999,-7.331999999999998,0.81095,0.008412208408117294
399,-6.299999999999999,-7.307999999999998,0.810475,0.012200400233268738
400,-6.899999999999999,-7.307999999999997,0.81,0.007068768609315157
401,-5.699999999999998,-7.295999999999998,0.809525,0.009399784728884697
402,-8.099999999999998,-7.295999999999998,0.8090499999999999,0.014671675860881805
403,-6.299999999999999,-7.271999999999999,0.808575,0.010112523101270199
404,-8.099999999999998,-7.283999999999999,0.8081,0.03310905396938324
405,-7.499999999999998,-7.283999999999999,0.807625,0.007232716307044029
406,-7.499999999999998,-7.283999999999999,0.8071499999999999,0.011217882856726646
407,-7.499999999999998,-7.283999999999999,0.806675,0.02680184319615364
408,-5.699999999999998,-7.2719999999999985,0.8062,0.011935081332921982
409,-7.499999999999998,-7.259999999999999,0.805725,0.007357600145041943
410,-6.299999999999999,-7.223999999999998,0.80525,0.02462845668196678
