episode,return,moving_return,eps,loss
38,-6.899999999999999,-7.452631578947367,0.9939833333333333,0.047050416469573975
39,-8.7,-7.484615384615383,0.9938250000000001,0.2238970696926117
40,-6.299999999999999,-7.454999999999998,0.9936666666666666,1.6224336624145508
41,-7.499999999999998,-7.456097560975608,0.9935083333333333,0.02122383564710617
42,-6.899999999999999,-7.44285714285714,0.99335,0.040703095495700836
43,-6.299999999999999,-7.41627906976744,0.9931916666666667,0.015844210982322693
44,-8.7,-7.4454545454545435,0.9930333333333333,0.011612027883529663
45,-8.099999999999998,-7.459999999999998,0.9928750000000001,0.0721016675233841
46,-7.499999999999998,-7.46086956521739,0.9927166666666666,0.029636042192578316
47,-5.699999999999998,-7.423404255319147,0.9925583333333333,0.03347775340080261
48,-8.7,-7.449999999999998,0.9924,0.04226420819759369
49,-5.699999999999998,-7.414285714285712,0.9922416666666667,0.015196427702903748
50,-5.699999999999998,-7.379999999999998,0.9920833333333333,0.03110465593636036
51,-7.499999999999998,-7.355999999999998,0.9919250000000001,0.025018148124217987
52,-7.499999999999998,-7.391999999999999,0.9917666666666666,0.01215512864291668
53,-6.899999999999999,-7.379999999999999,0.9916083333333333,0.027560491114854813
54,-8.099999999999998,-7.38,0.9914499999999999,0.05368787795305252
55,-7.499999999999998,-7.38,0.9912916666666667,0.02627231553196907
56,-8.099999999999998,-7.4159999999999995,0.9911333333333333,0.03251979500055313
57,-8.7,-7.428,0.990975,0.027484310790896416
58,-6.299999999999999,-7.391999999999999,0.9908166666666667,0.05092233419418335
59,-6.899999999999999,-7.355999999999998,0.9906583333333333,0.009577062912285328
60,-8.099999999999998,-7.391999999999999,0.9905,0.018214792013168335
61,-8.7,-7.403999999999999,0.9903416666666667,0.012751758098602295
62,-7.499999999999998,-7.403999999999997,0.9901833333333334,0.004249748773872852
63,-8.099999999999998,-7.427999999999998,0.990025,0.012644415721297264
64,-5.699999999999998,-7.379999999999999,0.9898666666666667,0.012358666397631168
65,-7.499999999999998,-7.403999999999997,0.9897083333333333,0.006374151445925236
66,-6.299999999999999,-7.355999999999999,0.98955,0.010939734987914562
67,-8.099999999999998,-7.355999999999999,0.9893916666666667,0.002619038103148341
68,-5.099999999999998,-7.295999999999999,0.9892333333333334,0.009873941540718079
69,-8.099999999999998,-7.308,0.989075,0.0063223205506801605
70,-8.099999999999998,-7.343999999999999,0.9889166666666667,0.008803856559097767
71,-7.499999999999998,-7.331999999999999,0.9887583333333333,0.00819103792309761
72,-6.899999999999999,-7.331999999999998,0.9886,0.005957484245300293
73,-8.099999999999998,-7.355999999999999,0.9884416666666667,0.006614117883145809
74,-7.499999999999998,-7.331999999999998,0.9882833333333334,0.009693849831819534
75,-6.899999999999999,-7.331999999999998,0.988125,0.011509444564580917
76,-8.099999999999998,-7.319999999999998,0.9879666666666667,0.010083477944135666
77,-5.099999999999998,-7.259999999999999,0.9878083333333333,0.011005332693457603
78,-8.099999999999998,-7.2719999999999985,0.98765,0.013514299876987934
79,-6.899999999999999,-7.259999999999998,0.9874916666666667,0.005136050283908844
80,-8.099999999999998,-7.2719999999999985,0.9873333333333334,0.007784419693052769
81,-5.699999999999998,-7.235999999999998,0.987175,0.024187825620174408
82,-6.299999999999999,-7.235999999999998,0.9870166666666667,0.005936719477176666
83,-8.099999999999998,-7.247999999999998,0.9868583333333333,0.0052970824763178825
84,-7.499999999999998,-7.247999999999999,0.9867,0.009021268226206303
85,-7.499999999999998,-7.247999999999998,0.9865416666666667,0.00802863109856844
86,-6.899999999999999,-7.2239999999999975,0.9863833333333334,0.0030785524286329746
87,-8.7,-7.307999999999998,0.986225,0.009976515546441078
88,-8.099999999999998,-7.331999999999998,0.9860666666666666,0.003937926143407822
89,-6.899999999999999,-7.295999999999998,0.9859083333333333,0.010097499936819077
90,-8.099999999999998,-7.331999999999998,0.98575,0.01993788778781891
91,-8.099999999999998,-7.3439999999999985,0.9855916666666666,0.012937553226947784
92,-6.899999999999999,-7.3439999999999985,0.9854333333333334,0.012880842201411724
93,-6.299999999999999,-7.343999999999998,0.985275,0.00717175705358386
94,-7.499999999999998,-7.3199999999999985,0.9851166666666666,0.008132506161928177
95,-8.099999999999998,-7.3199999999999985,0.9849583333333333,0.005490367766469717
96,-7.499999999999998,-7.3199999999999985,0.9848,0.011766863986849785
97,-6.899999999999999,-7.343999999999998,0.9846416666666666,0.010562298819422722
98,-8.7,-7.343999999999998,0.9844833333333334,0.004932832904160023
99,-6.899999999999999,-7.3679999999999986,0.984325,0.0034913145937025547
100,-6.899999999999999,-7.391999999999997,0.9841666666666666,0.004592886194586754
101,-8.099999999999998,-7.403999999999999,0.9840083333333333,0.005735351238399744
102,-7.499999999999998,-7.403999999999999,0.98385,0.014156547375023365
103,-7.499999999999998,-7.4159999999999995,0.9836916666666666,0.004844690673053265
104,-7.499999999999998,-7.403999999999997,0.9835333333333334,0.004118373617529869
105,-7.499999999999998,-7.403999999999999,0.983375,0.004411885514855385
106,-8.099999999999998,-7.403999999999999,0.9832166666666666,0.013749206438660622
107,-7.499999999999998,-7.379999999999999,0.9830583333333333,0.002586496528238058
108,-8.7,-7.427999999999998,0.9829,0.009286806918680668
109,-8.099999999999998,-7.451999999999998,0.9827416666666666,0.008419458754360676
110,-5.699999999999998,-7.403999999999999,0.9825833333333334,0.010847567580640316
111,-8.099999999999998,-7.391999999999999,0.982425,0.008885683491826057
112,-8.099999999999998,-7.403999999999999,0.9822666666666666,0.0064596738666296005
113,-8.099999999999998,-7.403999999999999,0.9821083333333332,0.014328308403491974
114,-7.499999999999998,-7.439999999999999,0.98195,0.0029917689971625805
115,-8.7,-7.463999999999998,0.9817916666666666,0.004257044289261103
116,-8.099999999999998,-7.499999999999999,0.9816333333333334,0.0094095878303051
117,-8.7,-7.511999999999998,0.981475,0.010153953917324543
118,-7.499999999999998,-7.559999999999998,0.9813166666666666,0.005683554336428642
119,-8.099999999999998,-7.559999999999999,0.9811583333333334,0.00541861355304718
120,-7.499999999999998,-7.547999999999999,0.981,0.007030016742646694
121,-6.899999999999999,-7.535999999999998,0.9808416666666667,0.007725871633738279
122,-8.099999999999998,-7.559999999999999,0.9806833333333334,0.013822239823639393
123,-8.099999999999998,-7.56,0.9805250000000001,0.00945975910872221
124,-8.7,-7.584,0.9803666666666667,0.002356400014832616
125,-8.099999999999998,-7.607999999999999,0.9802083333333333,0.007693223189562559
126,-7.499999999999998,-7.595999999999999,0.98005,0.005493077449500561
127,-6.299999999999999,-7.619999999999999,0.9798916666666667,0.012212900444865227
128,-7.499999999999998,-7.607999999999999,0.9797333333333333,0.005573687609285116
129,-5.099999999999998,-7.571999999999998,0.9795750000000001,0.012036692351102829
130,-6.899999999999999,-7.547999999999998,0.9794166666666666,0.0041269706562161446
131,-7.499999999999998,-7.583999999999998,0.9792583333333333,0.0023014561738818884
132,-6.899999999999999,-7.595999999999998,0.9791,0.007100754417479038
133,-8.7,-7.607999999999997,0.9789416666666667,0.010797522962093353
134,-7.499999999999998,-7.607999999999999,0.9787833333333333,0.006362131331115961
135,-7.499999999999998,-7.607999999999999,0.9786250000000001,0.011110101826488972
136,-8.099999999999998,-7.632,0.9784666666666667,0.005147069226950407
137,-7.499999999999998,-7.608,0.9783083333333333,0.005850016139447689
138,-6.299999999999999,-7.571999999999999,0.97815,0.014342203736305237
139,-8.099999999999998,-7.595999999999999,0.9779916666666667,0.009382741525769234
140,-8.099999999999998,-7.595999999999999,0.9778333333333333,0.008481854572892189
141,-7.499999999999998,-7.583999999999999,0.9776750000000001,0.007131190039217472
142,-7.499999999999998,-7.595999999999999,0.9775166666666667,0.019378673285245895
143,-6.899999999999999,-7.607999999999997,0.9773583333333333,0.007147820200771093
144,-8.099999999999998,-7.619999999999997,0.9772,0.0024263192899525166
145,-8.099999999999998,-7.62,0.9770416666666667,0.017304422333836555
146,-8.099999999999998,-7.632,0.9768833333333333,0.014529785141348839
147,-7.499999999999998,-7.643999999999998,0.9767250000000001,0.004104789346456528
148,-8.099999999999998,-7.631999999999998,0.9765666666666667,0.008421454578638077
149,-8.099999999999998,-7.655999999999999,0.9764083333333333,0.012115100398659706
150,-8.099999999999998,-7.679999999999999,0.97625,0.013898665085434914
151,-8.7,-7.691999999999998,0.9760916666666667,0.015153746120631695
152,-8.7,-7.715999999999997,0.9759333333333333,0.011327848769724369
153,-7.499999999999998,-7.7159999999999975,0.9757750000000001,0.005244424566626549
154,-8.099999999999998,-7.727999999999998,0.9756166666666667,0.01036822609603405
155,-6.899999999999999,-7.7159999999999975,0.9754583333333333,0.009153442457318306
156,-6.899999999999999,-7.691999999999997,0.9753,0.0025268623139709234
157,-8.099999999999998,-7.703999999999999,0.9751416666666667,0.004086578264832497
158,-8.7,-7.703999999999999,0.9749833333333333,0.007549279369413853
159,-8.099999999999998,-7.703999999999999,0.974825,0.010823613032698631
160,-8.099999999999998,-7.751999999999999,0.9746666666666667,0.011445121839642525
161,-8.099999999999998,-7.751999999999999,0.9745083333333333,0.004858153872191906
162,-5.699999999999998,-7.703999999999999,0.9743499999999999,0.0023224186152219772
163,-8.099999999999998,-7.703999999999999,0.9741916666666667,0.005061128176748753
164,-4.499999999999998,-7.643999999999998,0.9740333333333333,0.006556163541972637
165,-8.099999999999998,-7.632,0.973875,0.005107722245156765
166,-7.499999999999998,-7.619999999999999,0.9737166666666667,0.015443060547113419
167,-8.099999999999998,-7.607999999999999,0.9735583333333333,0.006147357635200024
168,-7.499999999999998,-7.607999999999999,0.9733999999999999,0.008218248374760151
169,-7.499999999999998,-7.595999999999998,0.9732416666666667,0.007220862898975611
170,-8.099999999999998,-7.607999999999999,0.9730833333333333,0.008387427777051926
171,-7.499999999999998,-7.619999999999997,0.972925,0.010555797256529331
172,-6.899999999999999,-7.595999999999998,0.9727666666666667,0.006273631937801838
173,-8.099999999999998,-7.595999999999998,0.9726083333333333,0.004937207326292992
174,-7.499999999999998,-7.571999999999998,0.9724499999999999,0.006801706738770008
175,-6.299999999999999,-7.535999999999998,0.9722916666666667,0.009162766858935356
176,-8.7,-7.559999999999999,0.9721333333333333,0.015525873750448227
177,-5.699999999999998,-7.547999999999997,0.971975,0.011542357504367828
178,-4.499999999999998,-7.487999999999999,0.9718166666666667,0.004949134774506092
179,-6.299999999999999,-7.511999999999998,0.9716583333333333,0.006274634040892124
180,-8.7,-7.547999999999998,0.9715,0.004789938218891621
181,-8.099999999999998,-7.559999999999999,0.9713416666666667,0.019470632076263428
182,-4.499999999999998,-7.511999999999998,0.9711833333333334,0.009904127568006516
183,-7.499999999999998,-7.487999999999997,0.971025,0.002817865926772356
184,-4.499999999999998,-7.427999999999997,0.9708666666666668,0.0016069256234914064
185,-8.7,-7.451999999999998,0.9707083333333333,0.008915121667087078
186,-7.499999999999998,-7.439999999999999,0.97055,0.002997144591063261
187,-7.499999999999998,-7.439999999999998,0.9703916666666667,0.01909388042986393
188,-7.499999999999998,-7.463999999999999,0.9702333333333334,0.010970313102006912
189,-8.7,-7.475999999999998,0.970075,0.012355087324976921
190,-8.7,-7.487999999999999,0.9699166666666668,0.011043000034987926
191,-8.099999999999998,-7.499999999999999,0.9697583333333333,0.008036091923713684
192,-8.099999999999998,-7.5120000000000005,0.9696,0.011021498590707779
193,-6.899999999999999,-7.511999999999998,0.9694416666666666,0.002757562790066004
194,-6.899999999999999,-7.487999999999997,0.9692833333333334,0.016352377831935883
195,-8.099999999999998,-7.4879999999999995,0.969125,0.01155794132500887
196,-8.7,-7.499999999999999,0.9689666666666668,0.007953334599733353
197,-6.299999999999999,-7.475999999999999,0.9688083333333333,0.011925432831048965
198,-7.499999999999998,-7.463999999999999,0.96865,0.007464772555977106
199,-8.099999999999998,-7.463999999999999,0.9684916666666666,0.009967057034373283
200,-8.7,-7.475999999999999,0.9683333333333334,0.008595003746449947
201,-6.299999999999999,-7.428,0.968175,0.008750067092478275
202,-7.499999999999998,-7.403999999999999,0.9680166666666667,0.010705731809139252
203,-7.499999999999998,-7.403999999999999,0.9678583333333333,0.0025712777860462666
204,-8.099999999999998,-7.403999999999999,0.9677,0.012236099690198898
205,-8.099999999999998,-7.428,0.9675416666666666,0.009469171985983849
206,-8.099999999999998,-7.451999999999999,0.9673833333333334,0.01064884290099144
207,-7.499999999999998,-7.44,0.967225,0.015259737148880959
208,-5.699999999999998,-7.379999999999999,0.9670666666666667,0.012121081352233887
209,-6.299999999999999,-7.3439999999999985,0.9669083333333333,0.023785531520843506
210,-6.299999999999999,-7.307999999999998,0.96675,0.0059499884955585
211,-8.099999999999998,-7.307999999999998,0.9665916666666666,0.013016298413276672
212,-7.499999999999998,-7.3439999999999985,0.9664333333333334,0.01279403455555439
213,-8.099999999999998,-7.3439999999999985,0.966275,0.011617954820394516
214,-7.499999999999998,-7.403999999999999,0.9661166666666667,0.006872978992760181
215,-8.099999999999998,-7.403999999999999,0.9659583333333333,0.0018531193491071463
216,-7.499999999999998,-7.403999999999999,0.9658,0.012090463191270828
217,-6.899999999999999,-7.379999999999999,0.9656416666666666,0.00914601981639862
218,-3.899999999999998,-7.307999999999997,0.9654833333333334,0.00551824364811182
219,-7.499999999999998,-7.307999999999998,0.965325,0.018450714647769928
220,-8.099999999999998,-7.308,0.9651666666666667,0.011377636343240738
221,-8.099999999999998,-7.32,0.9650083333333332,0.006246872246265411
222,-5.699999999999998,-7.295999999999998,0.96485,0.00434015691280365
223,-7.499999999999998,-7.283999999999999,0.9646916666666666,0.015079326927661896
224,-8.099999999999998,-7.295999999999999,0.9645333333333334,0.006240910850465298
225,-6.899999999999999,-7.307999999999998,0.964375,0.009919330477714539
226,-8.7,-7.307999999999997,0.9642166666666667,0.013745572417974472
227,-7.499999999999998,-7.3439999999999985,0.9640583333333332,0.005062400363385677
228,-6.899999999999999,-7.391999999999999,0.9639,0.0022884635254740715
229,-5.699999999999998,-7.379999999999998,0.9637416666666666,0.002699928591027856
230,-8.099999999999998,-7.3679999999999986,0.9635833333333333,0.006974573712795973
231,-7.499999999999998,-7.355999999999999,0.963425,0.002712491899728775
232,-7.499999999999998,-7.4159999999999995,0.9632666666666667,0.006433960981667042
233,-8.7,-7.439999999999999,0.9631083333333333,0.005729977507144213
234,-8.099999999999998,-7.511999999999998,0.96295,0.003865318140015006
235,-6.899999999999999,-7.475999999999999,0.9627916666666666,0.005265722516924143
236,-6.899999999999999,-7.463999999999996,0.9626333333333333,0.005215195938944817
237,-8.099999999999998,-7.475999999999999,0.962475,0.0033452424686402082
238,-8.7,-7.499999999999999,0.9623166666666667,0.005903394892811775
239,-7.499999999999998,-7.475999999999998,0.9621583333333333,0.010550612583756447
240,-8.7,-7.475999999999998,0.962,0.0017381260404363275
241,-6.299999999999999,-7.439999999999999,0.9618416666666667,0.0038009732961654663
242,-7.499999999999998,-7.428,0.9616833333333333,0.005416183732450008
243,-7.499999999999998,-7.439999999999999,0.9615250000000001,0.013156641274690628
244,-8.099999999999998,-7.463999999999999,0.9613666666666667,0.0030608954839408398
245,-7.499999999999998,-7.451999999999999,0.9612083333333334,0.003187593538314104
246,-7.499999999999998,-7.428,0.96105,0.005483927205204964
247,-7.499999999999998,-7.451999999999999,0.9608916666666667,0.004836208187043667
248,-8.099999999999998,-7.463999999999999,0.9607333333333333,0.02007119730114937
249,-5.699999999999998,-7.4159999999999995,0.9605750000000001,0.00369215733371675
250,-6.899999999999999,-7.379999999999999,0.9604166666666667,0.0032907852437347174
251,-6.899999999999999,-7.391999999999999,0.9602583333333333,0.0044970400631427765
252,-6.299999999999999,-7.3679999999999986,0.9601,0.015730800107121468
253,-6.899999999999999,-7.355999999999998,0.9599416666666667,0.0013399894814938307
254,-8.099999999999998,-7.355999999999999,0.9597833333333333,0.008104018867015839
255,-6.899999999999999,-7.331999999999998,0.9596250000000001,0.004180647432804108
256,-7.499999999999998,-7.319999999999998,0.9594666666666667,0.008861149661242962
257,-6.299999999999999,-7.295999999999998,0.9593083333333334,0.009901103563606739
258,-8.7,-7.355999999999999,0.95915,0.0054730442352592945
259,-8.099999999999998,-7.3919999999999995,0.9589916666666667,0.0062111313454806805
260,-6.299999999999999,-7.3919999999999995,0.9588333333333333,0.00510454922914505
261,-8.099999999999998,-7.3919999999999995,0.958675,0.017336426302790642
262,-6.899999999999999,-7.379999999999999,0.9585166666666667,0.011324869468808174
263,-5.699999999999998,-7.331999999999998,0.9583583333333333,0.015869904309511185
264,-7.499999999999998,-7.331999999999998,0.9581999999999999,0.014092101715505123
265,-8.099999999999998,-7.331999999999999,0.9580416666666667,0.005813924595713615
266,-8.099999999999998,-7.3439999999999985,0.9578833333333333,0.014586769044399261
267,-8.7,-7.379999999999999,0.957725,0.0029873528983443975
268,-8.7,-7.475999999999996,0.9575666666666667,0.006526810582727194
269,-8.099999999999998,-7.487999999999999,0.9574083333333334,0.0023223282769322395
270,-7.499999999999998,-7.475999999999999,0.9572499999999999,0.005937098525464535
271,-6.899999999999999,-7.451999999999998,0.9570916666666667,0.007168525829911232
272,-6.899999999999999,-7.475999999999996,0.9569333333333333,0.004650590475648642
273,-6.899999999999999,-7.463999999999999,0.956775,0.008547671139240265
274,-7.499999999999998,-7.451999999999998,0.9566166666666667,0.013196885585784912
275,-8.099999999999998,-7.475999999999999,0.9564583333333334,0.003090375568717718
276,-6.899999999999999,-7.439999999999998,0.9562999999999999,0.008010623045265675
277,-8.099999999999998,-7.451999999999998,0.9561416666666667,0.005941873416304588
278,-6.299999999999999,-7.439999999999999,0.9559833333333333,0.01387250516563654
279,-8.099999999999998,-7.487999999999999,0.955825,0.009355501271784306
280,-8.099999999999998,-7.487999999999999,0.9556666666666667,0.01513385958969593
281,-8.7,-7.512,0.9555083333333334,0.01481085829436779
282,-8.099999999999998,-7.523999999999998,0.9553499999999999,0.0022225070279091597
283,-8.099999999999998,-7.512,0.9551916666666667,0.01661643199622631
284,-8.099999999999998,-7.512,0.9550333333333333,0.007771473377943039
285,-7.499999999999998,-7.523999999999998,0.954875,0.0025363080203533173
286,-1.4999999999999982,-7.4159999999999995,0.9547166666666667,0.006456523202359676
287,-7.499999999999998,-7.403999999999999,0.9545583333333334,0.011709515005350113
288,-8.099999999999998,-7.3919999999999995,0.9543999999999999,0.016207776963710785
289,-6.899999999999999,-7.379999999999998,0.9542416666666667,0.013153567910194397
290,-5.699999999999998,-7.319999999999998,0.9540833333333333,0.013890954665839672
291,-7.499999999999998,-7.343999999999998,0.953925,0.01106292475014925
292,-6.899999999999999,-7.331999999999998,0.9537666666666667,0.010668610222637653
293,-7.499999999999998,-7.331999999999998,0.9536083333333334,0.003457159036770463
294,-8.7,-7.3439999999999985,0.9534499999999999,0.006690762005746365
295,-8.099999999999998,-7.355999999999998,0.9532916666666666,0.0019715046510100365
296,-7.499999999999998,-7.355999999999999,0.9531333333333333,0.002946185413748026
297,-6.299999999999999,-7.331999999999999,0.952975,0.006238242611289024
298,-8.099999999999998,-7.331999999999999,0.9528166666666666,0.013681327924132347
299,-6.299999999999999,-7.3439999999999985,0.9526583333333334,0.008187547326087952
300,-5.699999999999998,-7.319999999999998,0.9525,0.005171392112970352
301,-6.299999999999999,-7.307999999999998,0.9523416666666666,0.016671141609549522
302,-8.099999999999998,-7.3439999999999985,0.9521833333333334,0.012286491692066193
303,-6.899999999999999,-7.343999999999998,0.952025,0.006662736646831036
304,-8.7,-7.355999999999998,0.9518666666666667,0.0097516980022192
305,-7.499999999999998,-7.3679999999999986,0.9517083333333334,0.006240020971745253
306,-8.099999999999998,-7.379999999999999,0.95155,0.01018598210066557
307,-5.099999999999999,-7.355999999999999,0.9513916666666666,0.008098822087049484
308,-7.499999999999998,-7.331999999999998,0.9512333333333334,0.01686669886112213
309,-7.499999999999998,-7.3199999999999985,0.951075,0.014061922207474709
310,-6.899999999999999,-7.331999999999998,0.9509166666666667,0.007591419853270054
311,-8.099999999999998,-7.331999999999998,0.9507583333333334,0.00820491835474968
312,-8.7,-7.3679999999999986,0.9506,0.010929356329143047
313,-6.899999999999999,-7.391999999999997,0.9504416666666666,0.01062595471739769
314,-6.899999999999999,-7.379999999999998,0.9502833333333334,0.00868598185479641
315,-6.899999999999999,-7.355999999999997,0.950125,0.00432024709880352
316,-6.899999999999999,-7.331999999999998,0.9499666666666667,0.003071876708418131
317,-6.899999999999999,-7.295999999999997,0.9498083333333334,0.005798995960503817
318,-8.099999999999998,-7.283999999999999,0.94965,0.01137604285031557
319,-7.499999999999998,-7.2719999999999985,0.9494916666666666,0.012167328037321568
320,-8.099999999999998,-7.283999999999999,0.9493333333333334,0.011070242151618004
321,-6.299999999999999,-7.271999999999999,0.949175,0.013689255341887474
322,-7.499999999999998,-7.283999999999999,0.9490166666666667,0.006884203292429447
323,-7.499999999999998,-7.295999999999999,0.9488583333333334,0.004650386981666088
324,-6.899999999999999,-7.283999999999999,0.9487,0.016591442748904228
325,-8.099999999999998,-7.283999999999999,0.9485416666666666,0.005879516713321209
326,-8.7,-7.3199999999999985,0.9483833333333334,0.005992500111460686
327,-6.899999999999999,-7.295999999999998,0.948225,0.00726154912263155
328,-6.899999999999999,-7.307999999999998,0.9480666666666667,0.002228070516139269
329,-8.099999999999998,-7.307999999999998,0.9479083333333334,0.0056822653859853745
330,-4.499999999999998,-7.235999999999999,0.94775,0.006011408753693104
331,-6.899999999999999,-7.1999999999999975,0.9475916666666666,0.0021988973021507263
332,-7.499999999999998,-7.187999999999999,0.9474333333333333,0.012105932459235191
333,-7.499999999999998,-7.175999999999998,0.947275,0.003161079017445445
334,-7.499999999999998,-7.163999999999999,0.9471166666666667,0.010103369131684303
335,-7.499999999999998,-7.163999999999999,0.9469583333333333,0.012940389104187489
336,-8.099999999999998,-7.295999999999999,0.9468,0.02122725360095501
337,-8.099999999999998,-7.308,0.9466416666666666,0.01140376552939415
338,-5.699999999999998,-7.259999999999999,0.9464833333333333,0.008865294978022575
339,-8.099999999999998,-7.283999999999999,0.946325,0.012492768466472626
340,-8.099999999999998,-7.331999999999999,0.9461666666666667,0.0028704183641821146
341,-6.899999999999999,-7.3199999999999985,0.9460083333333333,0.00515191862359643
342,-7.499999999999998,-7.331999999999998,0.94585,0.008719714358448982
343,-7.499999999999998,-7.331999999999998,0.9456916666666666,0.00433697272092104
344,-8.7,-7.331999999999998,0.9455333333333333,0.006905129179358482
345,-6.299999999999999,-7.295999999999999,0.945375,0.005817672237753868
346,-6.899999999999999,-7.283999999999999,0.9452166666666667,0.007046951912343502
347,-6.899999999999999,-7.295999999999998,0.9450583333333333,0.013306144624948502
348,-5.099999999999998,-7.235999999999999,0.9449,0.011062605306506157
349,-6.899999999999999,-7.247999999999998,0.9447416666666666,0.018000727519392967
350,-3.299999999999998,-7.199999999999999,0.9445833333333333,0.014835745096206665
351,-8.099999999999998,-7.235999999999999,0.944425,0.009182293899357319
352,-7.499999999999998,-7.223999999999998,0.9442666666666667,0.010255614295601845
353,-8.099999999999998,-7.247999999999999,0.9441083333333333,0.010417225770652294
354,-8.099999999999998,-7.235999999999999,0.9439500000000001,0.0038501168601214886
355,-8.099999999999998,-7.247999999999999,0.9437916666666666,0.009965933859348297
356,-8.099999999999998,-7.247999999999999,0.9436333333333333,0.0069776615127921104
357,-6.899999999999999,-7.283999999999999,0.943475,0.00804982427507639
358,-6.899999999999999,-7.2719999999999985,0.9433166666666667,0.014121431857347488
359,-6.899999999999999,-7.259999999999998,0.9431583333333333,0.01299554854631424
360,-7.499999999999998,-7.271999999999999,0.943,0.0032959901727735996
361,-6.299999999999999,-7.235999999999998,0.9428416666666667,0.00995770562440157
362,-8.099999999999998,-7.224,0.9426833333333333,0.005689048208296299
363,-8.099999999999998,-7.247999999999999,0.9425250000000001,0.005627303849905729
364,-7.499999999999998,-7.259999999999999,0.9423666666666667,0.011733990162611008
365,-6.899999999999999,-7.259999999999998,0.9422083333333334,0.0058864448219537735
366,-7.499999999999998,-7.2719999999999985,0.94205,0.011124182492494583
367,-8.099999999999998,-7.295999999999999,0.9418916666666667,0.005248879548162222
368,-5.099999999999998,-7.235999999999999,0.9417333333333333,0.005672533996403217
369,-6.299999999999999,-7.211999999999998,0.941575,0.004646060056984425
370,-7.499999999999998,-7.199999999999999,0.9414166666666667,0.015270811505615711
371,-4.499999999999998,-7.163999999999999,0.9412583333333334,0.010367479175329208
372,-6.899999999999999,-7.151999999999998,0.9410999999999999,0.012481147423386574
373,-6.899999999999999,-7.139999999999998,0.9409416666666667,0.010360926389694214
374,-8.099999999999998,-7.163999999999999,0.9407833333333333,0.005075621884316206
375,-8.7,-7.175999999999999,0.940625,0.007996238768100739
376,-7.499999999999998,-7.151999999999998,0.9404666666666667,0.007195089012384415
377,-6.899999999999999,-7.151999999999998,0.9403083333333334,0.011612077243626118
378,-8.099999999999998,-7.175999999999999,0.94015,0.010772885754704475
379,-8.099999999999998,-7.175999999999999,0.9399916666666667,0.009701763279736042
380,-8.099999999999998,-7.247999999999999,0.9398333333333333,0.004425333812832832
381,-8.7,-7.283999999999999,0.939675,0.018235765397548676
382,-8.099999999999998,-7.295999999999998,0.9395166666666667,0.0034830910153687
383,-8.099999999999998,-7.307999999999998,0.9393583333333334,0.006122652441263199
384,-6.899999999999999,-7.295999999999998,0.9391999999999999,0.005917734000831842
385,-8.099999999999998,-7.307999999999998,0.9390416666666667,0.013872819021344185
386,-6.899999999999999,-7.283999999999999,0.9388833333333333,0.014370894059538841
