episode,return,moving_return,eps,loss
85,40.0,40.0,0.9798125,0.004096142016351223
86,40.0,40.0,0.9795750000000001,0.5417050123214722
87,40.0,40.0,0.9793375,0.11867475509643555
88,40.0,40.0,0.9791,0.17209212481975555
89,40.0,40.0,0.9788625,0.23315009474754333
90,40.0,40.0,0.9786250000000001,0.013503508642315865
91,40.0,40.0,0.9783875,0.19543595612049103
92,40.0,40.0,0.97815,0.002504195086658001
93,40.0,40.0,0.9779125,0.10026819258928299
94,40.0,40.0,0.9776750000000001,0.003777225036174059
95,40.0,40.0,0.9774375,0.2943252921104431
96,40.0,40.0,0.9772,0.0012743663974106312
97,40.0,40.0,0.9769625,0.2410227656364441
98,40.0,40.0,0.9767250000000001,0.27496594190597534
99,40.0,40.0,0.9764875,0.15759789943695068
100,40.0,40.0,0.97625,0.2331102192401886
101,40.0,40.0,0.9760125000000001,0.10477431118488312
102,40.0,40.0,0.9757750000000001,0.003597796196117997
103,40.0,40.0,0.9755375,0.19470016658306122
104,40.0,40.0,0.9753,0.1591823548078537
105,40.0,40.0,0.9750625,0.3094756603240967
106,40.0,40.0,0.974825,0.4415585398674011
107,40.0,40.0,0.9745874999999999,0.018851395696401596
108,40.0,40.0,0.9743499999999999,0.3159446120262146
109,40.0,40.0,0.9741125,0.038476258516311646
110,40.0,40.0,0.973875,0.09306123107671738
111,40.0,40.0,0.9736374999999999,0.06619484722614288
112,40.0,40.0,0.9733999999999999,0.009235210716724396
113,40.0,40.0,0.9731625,0.052048005163669586
114,40.0,40.0,0.972925,0.03563857078552246
115,40.0,40.0,0.9726874999999999,0.0017009127186611295
116,40.0,40.0,0.9724499999999999,0.4244558811187744
117,40.0,40.0,0.9722125,0.13955995440483093
118,40.0,40.0,0.971975,0.4267864227294922
119,40.0,40.0,0.9717375,0.20284514129161835
120,40.0,40.0,0.9715,0.021139614284038544
121,40.0,40.0,0.9712625,0.004743082448840141
122,40.0,40.0,0.971025,0.005841961596161127
123,40.0,40.0,0.9707874999999999,0.39738789200782776
124,40.0,40.0,0.97055,0.005931270774453878
125,40.0,40.0,0.9703125,0.15695813298225403
126,40.0,40.0,0.970075,0.016960550099611282
127,40.0,40.0,0.9698375,0.10782859474420547
128,40.0,40.0,0.9696,0.029611259698867798
129,40.0,40.0,0.9693625,0.20264238119125366
130,40.0,40.0,0.969125,0.18966273963451385
131,40.0,40.0,0.9688874999999999,0.009590968489646912
132,40.0,40.0,0.96865,0.011913077905774117
133,40.0,40.0,0.9684125,0.1629876345396042
134,40.0,40.0,0.968175,0.35877227783203125
135,40.0,40.0,0.9679375,0.20008908212184906
136,40.0,40.0,0.9677,0.0033800117671489716
137,40.0,40.0,0.9674625,0.006651899311691523
138,40.0,40.0,0.967225,0.0017070886678993702
139,40.0,40.0,0.9669875,0.01306349691003561
140,40.0,40.0,0.96675,0.028897155076265335
141,40.0,40.0,0.9665125,0.015475990250706673
142,40.0,40.0,0.966275,0.24105072021484375
143,40.0,40.0,0.9660375000000001,0.002567451214417815
144,40.0,40.0,0.9658,0.19847683608531952
145,40.0,40.0,0.9655625,0.03555040806531906
146,40.0,40.0,0.965325,0.2578911781311035
147,40.0,40.0,0.9650875000000001,0.005607845261693001
148,40.0,40.0,0.96485,0.014661913737654686
149,40.0,40.0,0.9646125,0.012887414544820786
150,40.0,40.0,0.964375,0.01662355661392212
151,40.0,40.0,0.9641375000000001,0.10406015068292618
152,40.0,40.0,0.9639,0.0051217772997915745
153,40.0,40.0,0.9636625,0.021912580356001854
154,40.0,40.0,0.963425,0.19908654689788818
155,40.0,40.0,0.9631875000000001,0.022454747930169106
156,40.0,40.0,0.96295,0.005267009139060974
157,40.0,40.0,0.9627125,0.40644049644470215
158,40.0,40.0,0.962475,0.01613115519285202
159,40.0,40.0,0.9622375000000001,0.0034944312646985054
160,40.0,40.0,0.962,0.11801724135875702
161,40.0,40.0,0.9617625,0.10246047377586365
162,40.0,40.0,0.9615250000000001,0.015881024301052094
163,40.0,40.0,0.9612875000000001,0.0028918483294546604
164,40.0,40.0,0.96105,0.006683042272925377
165,40.0,40.0,0.9608125,0.008882647380232811
166,40.0,40.0,0.9605750000000001,0.014308124780654907
167,40.0,40.0,0.9603375000000001,0.012265837751328945
168,40.0,40.0,0.9601,0.006975805852562189
169,40.0,40.0,0.9598625,0.11340208351612091
170,40.0,40.0,0.9596250000000001,0.042324598878622055
171,40.0,40.0,0.9593875000000001,0.0028433259576559067
172,40.0,40.0,0.95915,0.005158764310181141
173,40.0,40.0,0.9589125,0.0047121536917984486
174,40.0,40.0,0.958675,0.09143507480621338
175,40.0,40.0,0.9584375,0.0029720470774918795
176,40.0,40.0,0.9581999999999999,0.004569257143884897
177,40.0,40.0,0.9579624999999999,0.004425690043717623
178,40.0,40.0,0.957725,0.005127795040607452
179,40.0,40.0,0.9574875,0.0011708347592502832
180,40.0,40.0,0.9572499999999999,0.001288982923142612
181,40.0,40.0,0.9570125,0.008213869296014309
182,40.0,40.0,0.956775,0.013323264196515083
183,40.0,40.0,0.9565375,0.006567288655787706
184,40.0,40.0,0.9562999999999999,0.005149663891643286
185,40.0,40.0,0.9560625,0.0009557554149068892
186,40.0,40.0,0.955825,0.2501915693283081
187,40.0,40.0,0.9555875,0.0029751353431493044
188,40.0,40.0,0.9553499999999999,0.0026503789704293013
189,40.0,40.0,0.9551125,0.27361634373664856
190,40.0,40.0,0.954875,0.0049603404477238655
191,40.0,40.0,0.9546375,0.0020187045447528362
192,40.0,40.0,0.9543999999999999,0.004509380552917719
193,40.0,40.0,0.9541625,0.019666455686092377
194,40.0,40.0,0.953925,0.001379660563543439
195,40.0,40.0,0.9536875,0.003372680163010955
196,40.0,40.0,0.9534499999999999,0.003610266838222742
197,40.0,40.0,0.9532125,0.0023158632684499025
198,40.0,40.0,0.952975,0.03413885831832886
199,40.0,40.0,0.9527375,0.001962105045095086
200,40.0,40.0,0.9525,0.002119466196745634
201,40.0,40.0,0.9522625,0.021980125457048416
202,40.0,40.0,0.952025,0.009752348065376282
203,40.0,40.0,0.9517875,0.0019169967854395509
204,40.0,40.0,0.95155,0.01631654053926468
205,40.0,40.0,0.9513125,0.22527295351028442
206,40.0,40.0,0.951075,0.003949185833334923
207,40.0,40.0,0.9508375,0.022264108061790466
208,40.0,40.0,0.9506,0.25561070442199707
209,40.0,40.0,0.9503625,0.5392220616340637
210,40.0,40.0,0.950125,0.008708665147423744
211,40.0,40.0,0.9498875,0.003573920112103224
212,40.0,40.0,0.94965,0.0053707025945186615
213,40.0,40.0,0.9494125,0.006284710485488176
214,40.0,40.0,0.949175,0.011283853091299534
215,40.0,40.0,0.9489375,0.004737888928502798
216,40.0,40.0,0.9487,0.0004582374240271747
217,40.0,40.0,0.9484625,0.000985743012279272
218,40.0,40.0,0.948225,0.010603073984384537
219,40.0,40.0,0.9479875,0.010549266822636127
220,40.0,40.0,0.94775,0.01581323891878128
221,40.0,40.0,0.9475125,0.008160779252648354
222,40.0,40.0,0.947275,0.007440455257892609
223,40.0,40.0,0.9470375000000001,0.008216776885092258
224,40.0,40.0,0.9468,0.008047006092965603
225,40.0,40.0,0.9465625,0.006252848543226719
226,40.0,40.0,0.946325,0.008782471530139446
227,40.0,40.0,0.9460875000000001,0.0014209926594048738
228,40.0,40.0,0.94585,0.0020938641391694546
229,40.0,40.0,0.9456125,0.005251925904303789
230,40.0,40.0,0.945375,0.0010381253669038415
231,40.0,40.0,0.9451375000000001,0.12182425707578659
232,40.0,40.0,0.9449,0.0047962842509150505
233,40.0,40.0,0.9446625,0.0012766873696818948
234,40.0,40.0,0.944425,0.0008015322964638472
235,40.0,40.0,0.9441875000000001,0.005353970918804407
236,40.0,40.0,0.9439500000000001,0.0012666217517107725
237,40.0,40.0,0.9437125,0.0021200980991125107
238,40.0,40.0,0.943475,0.24716487526893616
239,40.0,40.0,0.9432375000000001,0.002756804460659623
240,40.0,40.0,0.943,0.009874868206679821
241,40.0,40.0,0.9427625,0.004800194874405861
242,40.0,40.0,0.9425250000000001,0.0048735677264630795
243,40.0,40.0,0.9422875000000001,0.0020399405620992184
244,40.0,40.0,0.94205,0.0013461202615872025
245,40.0,40.0,0.9418124999999999,0.0014791477005928755
246,40.0,40.0,0.941575,0.014023425057530403
247,40.0,40.0,0.9413375,0.0010971854208037257
248,40.0,40.0,0.9410999999999999,0.007117609027773142
249,40.0,40.0,0.9408624999999999,0.01344365905970335
250,40.0,40.0,0.940625,0.007399208843708038
251,40.0,40.0,0.9403875,0.00319865089841187
252,40.0,40.0,0.94015,0.24193371832370758
253,40.0,40.0,0.9399124999999999,0.005630833562463522
254,40.0,40.0,0.939675,0.0032403338700532913
255,40.0,40.0,0.9394375,0.0019465284422039986
256,40.0,40.0,0.9391999999999999,0.0008860684465616941
257,40.0,40.0,0.9389624999999999,0.0013698856346309185
258,40.0,40.0,0.938725,0.0031146600376814604
259,40.0,40.0,0.9384875,0.0005789299611933529
260,40.0,40.0,0.93825,0.006366020999848843
261,40.0,40.0,0.9380125,0.02715092897415161
262,40.0,40.0,0.937775,0.002615641802549362
263,40.0,40.0,0.9375375,0.0057371738366782665
264,40.0,40.0,0.9372999999999999,0.0021383233834058046
265,40.0,40.0,0.9370625,0.011246388778090477
266,40.0,40.0,0.936825,0.04503067582845688
267,40.0,40.0,0.9365875,0.0015274484176188707
268,40.0,40.0,0.93635,0.001443072222173214
269,40.0,40.0,0.9361125,0.006790577434003353
270,40.0,40.0,0.935875,0.014093085192143917
271,40.0,40.0,0.9356375,0.004977247677743435
272,40.0,40.0,0.9353999999999999,0.002387374173849821
273,40.0,40.0,0.9351625,0.001911642961204052
274,40.0,40.0,0.934925,0.11459477245807648
275,40.0,40.0,0.9346875,0.0058181313797831535
276,40.0,40.0,0.93445,0.0035006776452064514
277,40.0,40.0,0.9342125,0.00453622592613101
278,40.0,40.0,0.933975,0.0028009158559143543
279,40.0,40.0,0.9337375,0.04067748039960861
280,40.0,40.0,0.9335,0.002428928390145302
281,40.0,40.0,0.9332625,0.004968943074345589
282,40.0,40.0,0.933025,0.0122681874781847
283,40.0,40.0,0.9327875,0.009673984721302986
284,40.0,40.0,0.9325500000000001,0.010545624420046806
285,40.0,40.0,0.9323125,0.002459683921188116
286,40.0,40.0,0.932075,0.003127066884189844
287,40.0,40.0,0.9318375,0.09629682451486588
288,40.0,40.0,0.9316000000000001,0.011621526442468166
289,40.0,40.0,0.9313625,0.014429821632802486
290,40.0,40.0,0.931125,0.2167920470237732
291,40.0,40.0,0.9308875,0.027784841135144234
292,40.0,40.0,0.9306500000000001,0.0032976672518998384
293,40.0,40.0,0.9304125,0.2429010570049286
294,40.0,40.0,0.930175,0.21621131896972656
295,40.0,40.0,0.9299375,0.009728913195431232
296,40.0,40.0,0.9297000000000001,0.005942872725427151
297,40.0,40.0,0.9294625,0.03142527863383293
298,40.0,40.0,0.929225,0.0032495795749127865
299,40.0,40.0,0.9289875,0.00927937962114811
300,40.0,40.0,0.9287500000000001,0.005832696333527565
301,40.0,40.0,0.9285125,0.005740574561059475
302,40.0,40.0,0.928275,0.002092375885695219
303,40.0,40.0,0.9280375000000001,0.007584589533507824
304,40.0,40.0,0.9278000000000001,0.004439687356352806
305,40.0,40.0,0.9275625,0.004526528064161539
306,40.0,40.0,0.927325,0.0014472249895334244
307,40.0,40.0,0.9270875000000001,0.005269430577754974
308,40.0,40.0,0.9268500000000001,0.005358961410820484
309,40.0,40.0,0.9266125,0.0030861767008900642
310,40.0,40.0,0.926375,0.007372397929430008
311,40.0,40.0,0.9261375000000001,0.002021108753979206
312,40.0,40.0,0.9259000000000001,0.004327031783759594
313,40.0,40.0,0.9256624999999999,0.007255563046783209
314,40.0,40.0,0.9254249999999999,0.005224401131272316
315,40.0,40.0,0.9251875,0.015710467472672462
316,40.0,40.0,0.92495,0.002209348836913705
317,40.0,40.0,0.9247124999999999,0.004125082865357399
318,40.0,40.0,0.9244749999999999,0.025883683934807777
319,40.0,40.0,0.9242375,0.050049927085638046
320,40.0,40.0,0.924,0.19203327596187592
321,40.0,40.0,0.9237624999999999,0.031163234263658524
322,40.0,40.0,0.923525,0.006895998492836952
323,40.0,40.0,0.9232875,0.014127098023891449
324,40.0,40.0,0.92305,0.17182140052318573
325,40.0,40.0,0.9228124999999999,0.004870547913014889
326,40.0,40.0,0.922575,0.009124565869569778
327,40.0,40.0,0.9223375,0.0175677128136158
328,40.0,40.0,0.9221,0.0065455567091703415
329,40.0,40.0,0.9218624999999999,0.009888855740427971
330,40.0,40.0,0.921625,0.015627272427082062
331,40.0,40.0,0.9213875,0.011708425357937813
332,40.0,40.0,0.92115,0.004922846332192421
333,40.0,40.0,0.9209124999999999,0.15559811890125275
334,40.0,40.0,0.920675,0.009387614205479622
335,40.0,40.0,0.9204375,0.003303554141893983
336,40.0,40.0,0.9202,0.0084524629637599
337,40.0,40.0,0.9199624999999999,0.020885447040200233
338,40.0,40.0,0.919725,0.3038710653781891
339,40.0,40.0,0.9194875,0.35490405559539795
340,40.0,40.0,0.91925,0.025369472801685333
341,40.0,40.0,0.9190125,0.007849441841244698
342,40.0,40.0,0.918775,0.1738257110118866
343,40.0,40.0,0.9185375,0.13545681536197662
344,40.0,40.0,0.9183,0.16496184468269348
345,40.0,40.0,0.9180625000000001,0.19154083728790283
346,40.0,40.0,0.917825,0.0040428126230835915
347,40.0,40.0,0.9175875,0.00442198570817709
348,40.0,40.0,0.91735,0.015194505453109741
349,40.0,40.0,0.9171125,0.01868252456188202
350,40.0,40.0,0.916875,0.012879017740488052
351,40.0,40.0,0.9166375,0.037400148808956146
352,40.0,40.0,0.9164,0.022130001336336136
353,40.0,40.0,0.9161625000000001,0.037822335958480835
354,40.0,40.0,0.915925,0.009514836594462395
355,40.0,40.0,0.9156875,0.14914774894714355
356,40.0,40.0,0.91545,0.0194243174046278
357,40.0,40.0,0.9152125,0.015360523015260696
358,40.0,40.0,0.914975,0.0446113720536232
359,40.0,40.0,0.9147375,0.009735524654388428
360,40.0,40.0,0.9145,0.03938046842813492
361,40.0,40.0,0.9142625000000001,0.21900150179862976
362,40.0,40.0,0.914025,0.2534286677837372
363,40.0,40.0,0.9137875,0.09146001189947128
364,40.0,40.0,0.9135500000000001,0.09423202276229858
365,40.0,40.0,0.9133125,0.11952953040599823
366,40.0,40.0,0.913075,0.13052570819854736
367,40.0,40.0,0.9128375,0.16453543305397034
368,40.0,40.0,0.9126000000000001,0.10108542442321777
369,40.0,40.0,0.9123625000000001,0.0671268031001091
370,40.0,40.0,0.912125,0.1504214107990265
371,40.0,40.0,0.9118875,0.12774625420570374
372,40.0,40.0,0.9116500000000001,0.060973040759563446
373,40.0,40.0,0.9114125,0.03322261571884155
374,40.0,40.0,0.911175,0.07607747614383698
375,40.0,40.0,0.9109375,0.05761206895112991
376,40.0,40.0,0.9107000000000001,0.004457221366465092
377,40.0,40.0,0.9104625000000001,0.20987090468406677
378,40.0,40.0,0.910225,0.1469220072031021
379,40.0,40.0,0.9099875,0.08110159635543823
380,40.0,40.0,0.9097500000000001,0.12599678337574005
381,40.0,40.0,0.9095125,0.14035797119140625
382,40.0,40.0,0.9092749999999999,0.019384246319532394
383,40.0,40.0,0.9090375,0.03689204901456833
384,40.0,40.0,0.9088,0.030226966366171837
385,40.0,40.0,0.9085625,0.017697177827358246
386,40.0,40.0,0.9083249999999999,0.10643711686134338
387,40.0,40.0,0.9080875,0.08726482093334198
388,40.0,40.0,0.90785,0.12815731763839722
389,40.0,40.0,0.9076124999999999,0.12128263711929321
390,40.0,40.0,0.9073749999999999,0.09078817069530487
391,40.0,40.0,0.9071375,0.03794389218091965
392,40.0,40.0,0.9069,0.02116251550614834
393,40.0,40.0,0.9066625,0.024265415966510773
394,40.0,40.0,0.9064249999999999,0.07402835041284561
395,40.0,40.0,0.9061875,0.17169615626335144
396,40.0,40.0,0.90595,0.03764338046312332
397,40.0,40.0,0.9057124999999999,0.08854033797979355
398,40.0,40.0,0.9054749999999999,0.011658195406198502
399,40.0,40.0,0.9052375,0.027752429246902466
400,40.0,40.0,0.905,0.05888831615447998
401,40.0,40.0,0.9047625,0.06653423607349396
402,40.0,40.0,0.904525,0.010324601083993912
403,40.0,40.0,0.9042875,0.05546184629201889
404,40.0,40.0,0.90405,0.04528094828128815
405,40.0,40.0,0.9038124999999999,0.07465143501758575
406,40.0,40.0,0.903575,0.06142732873558998
407,40.0,40.0,0.9033375,0.11094358563423157
408,40.0,40.0,0.9031,0.027643956243991852
409,40.0,40.0,0.9028625,0.016225362196564674
410,40.0,40.0,0.902625,0.08665645122528076
411,40.0,40.0,0.9023875,0.03221160173416138
412,40.0,40.0,0.90215,0.025172768160700798
413,40.0,40.0,0.9019125,0.06713706254959106
414,40.0,40.0,0.901675,0.03333991765975952
415,40.0,40.0,0.9014375,0.055743008852005005
416,40.0,40.0,0.9012,0.03572596609592438
417,40.0,40.0,0.9009625,0.00599916186183691
418,40.0,40.0,0.900725,0.009002989158034325
419,40.0,40.0,0.9004875,0.015576600097119808
420,40.0,40.0,0.90025,0.09050382673740387
421,40.0,40.0,0.9000125,0.024292755872011185
422,40.0,40.0,0.899775,0.02039836347103119
423,40.0,40.0,0.8995375,0.016751302406191826
424,40.0,40.0,0.8993,0.04214836657047272
425,40.0,40.0,0.8990625000000001,0.014491438865661621
426,40.0,40.0,0.898825,0.06462500989437103
427,40.0,40.0,0.8985875,0.06655792891979218
428,40.0,40.0,0.89835,0.02598951943218708
429,40.0,40.0,0.8981125000000001,0.028161432594060898
430,40.0,40.0,0.897875,0.013154957443475723
431,40.0,40.0,0.8976375,0.009095396846532822
432,40.0,40.0,0.8974,0.009715905413031578
433,40.0,40.0,0.8971625000000001,0.01067839190363884
434,40.0,40.0,0.896925,0.03450556844472885
435,40.0,40.0,0.8966875,0.12163195013999939
436,40.0,40.0,0.89645,0.014691794291138649
437,40.0,40.0,0.8962125000000001,0.02186259999871254
438,40.0,40.0,0.895975,0.06637275964021683
439,40.0,40.0,0.8957375,0.012214390560984612
440,40.0,40.0,0.8955,0.023578841239213943
441,40.0,40.0,0.8952625000000001,0.009801074862480164
442,40.0,40.0,0.895025,0.01783660613000393
443,40.0,40.0,0.8947875,0.046607695519924164
444,40.0,40.0,0.8945500000000001,0.01939930021762848
445,40.0,40.0,0.8943125000000001,0.010723431594669819
446,40.0,40.0,0.894075,0.025742042809724808
447,40.0,40.0,0.8938375,0.015060683712363243
448,40.0,40.0,0.8936000000000001,0.0131320646032691
449,40.0,40.0,0.8933625000000001,0.015241066925227642
450,40.0,40.0,0.893125,0.044791363179683685
451,40.0,40.0,0.8928875,0.009273078292608261
452,40.0,40.0,0.89265,0.010536685585975647
453,40.0,40.0,0.8924125,0.02969924360513687
454,40.0,40.0,0.8921749999999999,0.014016581699252129
455,40.0,40.0,0.8919374999999999,0.014996988698840141
456,40.0,40.0,0.8917,0.013840192928910255
457,40.0,40.0,0.8914625,0.02267993800342083
458,40.0,40.0,0.8912249999999999,0.009585224092006683
459,40.0,40.0,0.8909874999999999,0.013287807814776897
460,40.0,40.0,0.89075,0.03156010061502457
461,40.0,40.0,0.8905125,0.03665085881948471
462,40.0,40.0,0.8902749999999999,0.009387483820319176
463,40.0,40.0,0.8900375,0.011008292436599731
464,40.0,40.0,0.8898,0.01721114292740822
465,40.0,40.0,0.8895625,0.008378876373171806
466,40.0,40.0,0.8893249999999999,0.04272058233618736
467,40.0,40.0,0.8890875,0.012726989574730396
468,40.0,40.0,0.88885,0.010090748779475689
469,40.0,40.0,0.8886125,0.021914824843406677
470,40.0,40.0,0.888375,0.005885942839086056
471,40.0,40.0,0.8881375,0.0065510994754731655
472,40.0,40.0,0.8879,0.008253227919340134
473,40.0,40.0,0.8876625,0.010620194487273693
474,40.0,40.0,0.8874249999999999,0.007781886961311102
475,40.0,40.0,0.8871875,0.013565911911427975
476,40.0,40.0,0.88695,0.002319107996299863
477,40.0,40.0,0.8867125,0.0070547666400671005
478,40.0,40.0,0.886475,0.0088114058598876
479,40.0,40.0,0.8862375,0.008485177531838417
480,40.0,40.0,0.886,0.004758902825415134
481,40.0,40.0,0.8857625,0.032446663826704025
482,40.0,40.0,0.885525,0.017484497278928757
483,40.0,40.0,0.8852875,0.009779760614037514
484,40.0,40.0,0.88505,0.018047360703349113
485,40.0,40.0,0.8848125,0.026081589981913567
486,40.0,40.0,0.8845750000000001,0.007752883248031139
487,40.0,40.0,0.8843375,0.016146710142493248
488,40.0,40.0,0.8841,0.02407204732298851
489,40.0,40.0,0.8838625,0.0055578602477908134
490,40.0,40.0,0.883625,0.006305716000497341
491,40.0,40.0,0.8833875,0.03295015171170235
492,40.0,40.0,0.88315,0.005681929644197226
493,40.0,40.0,0.8829125,0.005936216562986374
494,40.0,40.0,0.8826750000000001,0.009843423031270504
495,40.0,40.0,0.8824375,0.004689665976911783
496,40.0,40.0,0.8822,0.005013465881347656
497,40.0,40.0,0.8819625,0.009590279310941696
498,40.0,40.0,0.881725,0.018710926175117493
499,40.0,40.0,0.8814875,0.019941434264183044
500,40.0,40.0,0.88125,0.022185783833265305
501,40.0,40.0,0.8810125000000001,0.012212278321385384
502,40.0,40.0,0.8807750000000001,0.009201250970363617
503,40.0,40.0,0.8805375,0.008077860809862614
504,40.0,40.0,0.8803,0.005552001763135195
505,40.0,40.0,0.8800625000000001,0.025646839290857315
506,40.0,40.0,0.879825,0.01768597960472107
507,40.0,40.0,0.8795875,0.010126248002052307
508,40.0,40.0,0.87935,0.013585332781076431
509,40.0,40.0,0.8791125000000001,0.005946612451225519
510,40.0,40.0,0.8788750000000001,0.005680523347109556
511,40.0,40.0,0.8786375,0.004827434662729502
512,40.0,40.0,0.8784,0.004501781426370144
513,40.0,40.0,0.8781625000000001,0.006423885002732277
514,40.0,40.0,0.877925,0.005668817088007927
515,40.0,40.0,0.8776875,0.004943338688462973
516,40.0,40.0,0.87745,0.011522517539560795
517,40.0,40.0,0.8772125000000001,0.005462454166263342
518,40.0,40.0,0.8769750000000001,0.0030287832487374544
519,40.0,40.0,0.8767375,0.00559601467102766
520,40.0,40.0,0.8765000000000001,0.004291422199457884
521,40.0,40.0,0.8762625,0.024663258343935013
522,40.0,40.0,0.8760249999999999,0.003034457564353943
523,40.0,40.0,0.8757874999999999,0.004515073262155056
524,40.0,40.0,0.87555,0.004022655542939901
525,40.0,40.0,0.8753125,0.00950442161411047
526,40.0,40.0,0.875075,0.010976109653711319
527,40.0,40.0,0.8748374999999999,0.007629601284861565
528,40.0,40.0,0.8746,0.0056472839787602425
529,40.0,40.0,0.8743625,0.0031904270872473717
530,40.0,40.0,0.8741249999999999,0.009613730944693089
531,40.0,40.0,0.8738874999999999,0.013188395649194717
532,40.0,40.0,0.87365,0.011072205379605293
533,40.0,40.0,0.8734125,0.009719574823975563
534,40.0,40.0,0.873175,0.005993986502289772
535,40.0,40.0,0.8729374999999999,0.008338895626366138
536,40.0,40.0,0.8727,0.00519724702462554
537,40.0,40.0,0.8724625,0.0017297565937042236
538,40.0,40.0,0.8722249999999999,0.006442385725677013
539,40.0,40.0,0.8719875,0.0028682658448815346
540,40.0,40.0,0.87175,0.007548735477030277
541,40.0,40.0,0.8715125,0.01732746884226799
542,40.0,40.0,0.871275,0.009476857259869576
543,40.0,40.0,0.8710375,0.0031202638056129217
544,40.0,40.0,0.8708,0.005125919356942177
545,40.0,40.0,0.8705625,0.007340770214796066
546,40.0,40.0,0.8703249999999999,0.008361347950994968
547,40.0,40.0,0.8700875,0.014305857941508293
548,40.0,40.0,0.86985,0.0026861936785280704
549,40.0,40.0,0.8696125,0.01024048775434494
550,40.0,40.0,0.869375,0.006114708725363016
551,40.0,40.0,0.8691375,0.0025597186759114265
552,40.0,40.0,0.8689,0.0037241706158965826
553,40.0,40.0,0.8686625,0.010784009471535683
554,40.0,40.0,0.8684249999999999,0.010494298301637173
555,40.0,40.0,0.8681875,0.009116456843912601
556,40.0,40.0,0.86795,0.010211065411567688
557,40.0,40.0,0.8677125,0.011924427933990955
558,40.0,40.0,0.867475,0.004207494203001261
559,40.0,40.0,0.8672375,0.010147616267204285
560,40.0,40.0,0.867,0.009201396256685257
