episode,step,bird_y,bird_vel,dist_pipe,reward,done
3,0,1.0,1.0,0.9606206321806929,0.1,False
3,1,1.0,0.9975918458718167,0.9771915331303942,0.1,False
3,2,1.0,0.9952864051061232,0.9881610832939991,0.1,False
3,3,1.0,0.9949222182890561,0.9924653049109937,0.1,False
3,4,1.0,0.9956686939538127,0.9917416621165588,0.1,False
3,5,1.0,0.9979607541240575,0.9865549576684299,0.1,False
3,6,1.0,0.9954250469564383,0.9831017205980286,0.1,False
3,7,1.0,0.988008791819676,0.9822303417024298,0.1,False
3,8,1.0,0.9774904572708519,0.9819497805818744,0.1,False
3,9,1.0,0.963300816973774,0.9823105571288964,0.1,False
3,10,1.0,0.9458214445458571,0.9832974679193296,0.1,False
3,11,1.0,0.9267584423975666,0.9843925303962079,0.1,False
3,12,1.0,0.9027726657157669,0.9857325745754042,0.1,False
3,13,1.0,0.8741265707863755,0.9881731872494732,0.1,False
3,14,1.0,0.8437724237985864,0.990578872364211,0.1,False
3,15,1.0,0.8056752927409565,0.9925934197236397,0.1,False
3,16,1.0,0.7694859502418544,0.9896938519379757,0.1,False
3,17,1.0,0.7473237681888713,0.9692313285525852,0.1,False
3,18,1.0,0.7245683687138239,0.9472514822596153,0.1,False
3,19,0.9996549914781492,0.7012546335823358,0.9221999805817038,0.1,False
3,20,0.9985351887332182,0.6779842113489933,0.9005243900938955,0.1,False
3,21,0.99647842784467,0.6549860604461344,0.8771534146603945,0.1,False
3,22,0.9935487266220105,0.6313859891528194,0.8408902516376204,0.1,False
3,23,0.989964334428053,0.6082175841246575,0.8091100601013629,0.1,False
3,24,0.985378059367004,0.5848287336910329,0.7762458807008804,0.1,False
3,25,0.979893866208823,0.5617100589975446,0.7477971713116742,0.1,False
3,26,0.9733419019480468,0.5385019961810407,0.7133117780675201,0.1,False
3,27,0.9660824302671263,0.5153579307955016,0.6829416492416376,0.1,False
3,28,0.9578581952600774,0.4921054471462158,0.6476215422125361,-0.5,False
3,29,0.9484751035298193,0.46905921153013347,0.6198513576544258,-0.5,False
3,30,0.9381938876327875,0.44569814079631886,0.5871101197043765,-0.5,False
3,31,0.926705232471593,0.42242513005928706,0.5538414496769761,-0.5,False
3,32,0.9150806794290409,0.3994452310446105,0.5230480196702216,-0.5,False
3,33,0.9036814235594939,0.3761562196265786,0.4891508158998113,-0.5,False
3,34,0.8921286080209655,0.35297267636468926,0.4577373067279905,-0.5,False
3,35,0.8807291751860311,0.3298104842146683,0.4278264567761972,-0.5,False
3,36,0.8643813424290981,0.3065523284596114,0.3974685882826707,-0.5,False
3,37,0.8519202768129219,0.2832739683080495,0.3673169245830046,-0.5,False
3,38,0.8333702884122915,0.26013769049795926,0.33721153653712405,-0.5,False
3,39,0.8133873254416883,0.2369386330660421,0.3071001832768994,-0.5,False
3,40,0.7919760033877709,0.21355303729769962,0.2767035165792595,-0.5,False
3,41,0.7692560719324972,0.19050547495818732,0.24699467280926488,-0.5,False
3,42,0.7364803824353061,0.1674159214717184,0.21685423860378844,-0.5,False
3,43,0.7015666618793405,0.14415478810754434,0.18682294447058362,-0.5,False
3,44,0.6349836425538176,0.11917332536623408,0.1636974490162759,-0.5,False
3,45,0.5479349794156523,0.09442479294766595,0.14251992607765526,-0.5,False
3,46,0.4530563176972231,0.07098474351564289,0.11895010431411226,-0.5,False
3,47,0.34130062798515776,0.048396048019462144,0.09148433261348955,-0.5,False
3,48,0.22552725482423133,0.026424925802014988,0.05804955274047267,-0.5,False
3,49,0.08906248378436593,0.005102040816326531,0.013122891043704,-1,True
