episode,step,bird_y,bird_vel,dist_pipe,reward,done
5,0,1.0,1.0,0.9606206321806929,0.1,False
5,1,1.0,0.9969492846568813,0.9754211920897219,0.1,False
5,2,1.0,0.9935108117503505,0.9869756742839267,0.1,False
5,3,1.0,0.9912692347324333,0.9924653049109937,0.1,False
5,4,1.0,0.9916853525050833,0.9917416621165588,0.1,False
5,5,1.0,0.9939894338693642,0.9865549576684299,0.1,False
5,6,1.0,0.9956083544393618,0.9802317653807002,0.1,False
5,7,1.0,0.9924013503004911,0.9761548172524314,0.1,False
5,8,1.0,0.9835775238735306,0.9753387506710617,0.1,False
5,9,1.0,0.9714818826934223,0.9751898016335466,0.1,False
5,10,1.0,0.9565980822526785,0.9751694744005389,0.1,False
5,11,1.0,0.9396227913623453,0.9747992797866115,0.1,False
5,12,1.0,0.9184148033755409,0.9770358468536686,0.1,False
5,13,1.0,0.8927974394982348,0.9789941216984578,0.1,False
5,14,1.0,0.8672462912105938,0.9811181846428257,0.1,False
5,15,1.0,0.8306714251860758,0.9843197720479779,0.1,False
5,16,1.0,0.7906096019034485,0.9875598891986842,0.1,False
5,17,1.0,0.7529373518344449,0.989966988291548,0.1,False
5,18,1.0,0.7246119031361556,0.974263525496496,0.1,False
5,19,0.9996549914781492,0.701294633286772,0.9523151051119263,0.1,False
5,20,0.9985351887332182,0.6780211887359129,0.9272166345211431,0.1,False
5,21,0.99647842784467,0.6549860604461344,0.8993841646145037,0.1,False
5,22,0.9935487266220105,0.6313859891528194,0.8701721158979605,0.1,False
5,23,0.989964334428053,0.6082434301903779,0.8320269732746671,0.1,False
5,24,0.985378059367004,0.5848287336910329,0.7985459740022371,0.1,False
5,25,0.979893866208823,0.5617100589975446,0.7639795449180414,0.1,False
5,26,0.9733419019480468,0.5385177210130725,0.7342021828056577,0.1,False
5,27,0.9660824302671263,0.5153579307955016,0.6976951987517738,0.1,False
5,28,0.9578581952600774,0.4921054471462158,0.6607949598729872,-0.5,False
5,29,0.9484751035298193,0.46905921153013347,0.628207752376486,-0.5,False
5,30,0.9381938876327875,0.44569814079631886,0.5946738921518632,-0.5,False
5,31,0.9266343647422058,0.42242513005928706,0.5602460507945943,-0.5,False
5,32,0.9140939712936286,0.3994452310446105,0.5258291240067713,-0.5,False
5,33,0.9017788755079738,0.3761562196265786,0.4935844206061929,-0.5,False
5,34,0.8870454643968072,0.35297267636468926,0.4577373067279905,-0.5,False
5,35,0.8738144197231947,0.3298104842146683,0.42780964024371054,-0.5,False
5,36,0.8602057063729309,0.3065523284596114,0.3974685882826707,-0.5,False
5,37,0.8422946732127973,0.2832739683080495,0.3673169245830046,-0.5,False
5,38,0.8278408053950856,0.26013769049795926,0.33721153653712405,-0.5,False
5,39,0.8075038971095233,0.2369386330660421,0.3071001832768994,-0.5,False
5,40,0.779593750551708,0.21355303729769962,0.2767035165792595,-0.5,False
5,41,0.7556174175122105,0.19050547495818732,0.24699467280926488,-0.5,False
5,42,0.7294048589384308,0.1674159214717184,0.21685423860378844,-0.5,False
5,43,0.6942436818306514,0.14415478810754434,0.18682294447058362,-0.5,False
5,44,0.6276726497753611,0.11917332536623408,0.1636974490162759,-0.5,False
5,45,0.5406490715044424,0.09442479294766595,0.14251992607765526,-0.5,False
5,46,0.44572404660883025,0.07098474351564289,0.11895010431411226,-0.5,False
5,47,0.34130062798515776,0.048396048019462144,0.09148433261348955,-0.5,False
5,48,0.22552725482423133,0.026424925802014988,0.05804955274047267,-0.5,False
5,49,0.08906248378436593,0.005102040816326531,0.013122891043704,-1,True
