episode,step,bird_y,bird_vel,dist_pipe,reward,done
4,0,1.0,1.0,0.9606206321806929,0.1,False
4,1,1.0,0.9975918458718167,0.9754211920897219,0.1,False
4,2,1.0,0.994691167010885,0.9845189474913241,0.1,False
4,3,1.0,0.9940686934290173,0.9910088349583407,0.1,False
4,4,1.0,0.9953841762192114,0.9914757231913672,0.1,False
4,5,1.0,0.9973141320223881,0.9865549576684299,0.1,False
4,6,1.0,0.9956937963250951,0.9826681390980994,0.1,False
4,7,1.0,0.9885158093264387,0.9816932626086199,0.1,False
4,8,1.0,0.9781095182277606,0.981061303593486,0.1,False
4,9,1.0,0.9639425070807573,0.9815835873888034,0.1,False
4,10,1.0,0.9479142447508248,0.9818756970565345,0.1,False
4,11,1.0,0.927517708377681,0.9837044990907827,0.1,False
4,12,1.0,0.9053366890528465,0.9843468178304114,0.1,False
4,13,1.0,0.882590620535466,0.9853061830578275,0.1,False
4,14,1.0,0.8579012919175516,0.9859551173835288,0.1,False
4,15,1.0,0.8207134686707813,0.9886928165992768,0.1,False
4,16,1.0,0.7800731362737463,0.9916940583551458,0.1,False
4,17,1.0,0.7474199617963492,0.9825242146179725,0.1,False
4,18,1.0,0.7247027511461217,0.966392998510181,0.1,False
4,19,0.9996549914781492,0.7013369857300985,0.9374016506584709,0.1,False
4,20,0.9985351887332182,0.6780211887359129,0.9114646224451908,0.1,False
4,21,0.99647842784467,0.6550201796005166,0.8829407111882166,0.1,False
4,22,0.9935487266220105,0.6314162454620189,0.8465414847037626,0.1,False
4,23,0.989964334428053,0.6082434301903779,0.8146541607697685,0.1,False
4,24,0.985378059367004,0.5848287336910329,0.7815771593168783,0.1,False
4,25,0.979893866208823,0.5617300805833637,0.7529779490529062,0.1,False
4,26,0.9733419019480468,0.5385177210130725,0.7233574088569767,0.1,False
4,27,0.9660824302671263,0.515385272619292,0.6925395749173188,0.1,False
4,28,0.9578581952600774,0.4921253087457588,0.6657499878149321,0.1,False
4,29,0.9484751035298193,0.46906911657840944,0.6378952942938899,0.1,False
4,30,0.9381938876327875,0.4457288868541525,0.6085115038910591,0.1,False
4,31,0.9266343647422058,0.42244426858072065,0.5780351814254259,0.1,False
4,32,0.9137401000114889,0.3994452310446105,0.5415962911114723,-0.5,False
4,33,0.8999562351526724,0.3761405893151248,0.5041272821910842,-0.5,False
4,34,0.8849111487353676,0.35296988911310184,0.46618887385206104,-0.5,False
4,35,0.8696092286975624,0.3297113020312243,0.4309747652947917,-0.5,False
4,36,0.8519187075054718,0.3065523284596114,0.3974685882826707,-0.5,False
4,37,0.8353145322710529,0.2832533022146006,0.3672959063517096,-0.5,False
4,38,0.8151958998590735,0.26013769049795926,0.33715374709766116,-0.5,False
4,39,0.7974346957928758,0.2369386330660421,0.3070524956432923,-0.5,False
4,40,0.7742570485337178,0.21355303729769962,0.27667827996817823,-0.5,False
4,41,0.7498619767084378,0.19050547495818732,0.24699467280926488,-0.5,False
4,42,0.722988230506665,0.1674159214717184,0.21682777003244677,-0.5,False
4,43,0.6942436818306514,0.14415478810754434,0.18682294447058362,-0.5,False
4,44,0.6555178799732495,0.12103976508654062,0.15666784247740873,-0.5,False
4,45,0.6133273698685853,0.09770597350375759,0.12654497059981804,-0.5,False
4,46,0.5664215533648826,0.07457065801136445,0.09635472031555778,-0.5,False
4,47,0.48196049359027743,0.05064891048892526,0.06931575031254454,-0.5,False
4,48,0.37066741494105493,0.027333790667383576,0.040878120365625284,-0.5,False
4,49,0.238297177661917,0.005102040816326531,0.007878734982737752,-1,True
