episode,step,bird_y,bird_vel,dist_pipe,reward,done
8,0,1.0,1.0,0.9606206321806929,0.1,False
8,1,1.0,0.9965156344688766,0.9754211920897219,0.1,False
8,2,1.0,0.9894147221515898,0.9869756742839267,0.1,False
8,3,1.0,0.9835384549262478,0.9924653049109937,0.1,False
8,4,1.0,0.979262749616565,0.9916564100655876,0.1,False
8,5,1.0,0.9780403929332723,0.986535990975941,0.1,False
8,6,1.0,0.9790712798438411,0.9802028727835977,0.1,False
8,7,1.0,0.9821633763969635,0.9730187712115518,0.1,False
8,8,1.0,0.9848002408480441,0.9648238330317968,0.1,False
8,9,1.0,0.984935018719874,0.955748983304572,0.1,False
8,10,1.0,0.9816823164927939,0.9478153350225793,0.1,False
8,11,1.0,0.9687235431529373,0.9477898505376119,0.1,False
8,12,1.0,0.9518550658597692,0.9486474057201074,0.1,False
8,13,1.0,0.9315560998413176,0.9505642661777822,0.1,False
8,14,1.0,0.9076839592650077,0.9534025567065492,0.1,False
8,15,1.0,0.8802288428064086,0.9570437318211433,0.1,False
8,16,1.0,0.8508809520297498,0.9595858694685819,0.1,False
8,17,1.0,0.8164418622985107,0.9640103884827198,0.1,False
8,18,1.0,0.7784984957587585,0.9680790122668893,0.1,False
8,19,0.9996549914781492,0.7327854062100034,0.9733349195751939,0.1,False
8,20,0.9985351887332182,0.6779842113489933,0.9785223975959833,0.1,False
8,21,0.99647842784467,0.6549213481031906,0.9496150803283654,0.1,False
8,22,0.9935487266220105,0.6313570179601401,0.9238851701209897,0.1,False
8,23,0.989964334428053,0.6082175841246575,0.8950778847494498,0.1,False
8,24,0.985378059367004,0.5848287336910329,0.8636255564766018,0.1,False
8,25,0.979893866208823,0.5617100589975446,0.8370387851883502,0.1,False
8,26,0.9733419019480468,0.5385019961810407,0.796178602556159,0.1,False
8,27,0.9660824302671263,0.5153579307955016,0.7598143415606626,0.1,False
8,28,0.9578581952600774,0.4921054471462158,0.7133235446911518,-0.5,False
8,29,0.9484751035298193,0.46905921153013347,0.666430567282022,-0.5,False
8,30,0.9381938876327875,0.44569814079631886,0.62515433854975,-0.5,False
8,31,0.9266343647422058,0.42242513005928706,0.5889155265485889,-0.5,False
8,32,0.9137401000114889,0.3994452310446105,0.5466393959688587,-0.5,False
8,33,0.8999562351526724,0.3761659662937051,0.5085866061276499,-0.5,False
8,34,0.8849111487353676,0.35297267636468926,0.47002554497347726,-0.5,False
8,35,0.8686738545479026,0.3298104842146683,0.4347243957065467,-0.5,False
8,36,0.8506377936392359,0.3065523284596114,0.3974685882826707,-0.5,False
8,37,0.8328770317057177,0.2832739683080495,0.3673169245830046,-0.5,False
8,38,0.8123354159758097,0.26013769049795926,0.33721153653712405,-0.5,False
8,39,0.7902208270565737,0.2369386330660421,0.30707359044444565,-0.5,False
8,40,0.7634248808888385,0.21355303729769962,0.27667827996817823,-0.5,False
8,41,0.7375530991647462,0.19050547495818732,0.24699467280926488,-0.5,False
8,42,0.6830844281069594,0.16488498479333938,0.22661601630786338,-0.5,False
8,43,0.6074195076593989,0.13926760428341023,0.2105882405395355,-0.5,False
8,44,0.5276046550884217,0.11503511384288582,0.19316801558264782,-0.5,False
8,45,0.4390198072559289,0.09181773149393845,0.17441060447335982,-0.5,False
8,46,0.344304719907245,0.06956092978093924,0.1538859301388778,-0.5,False
8,47,0.24175724288421432,0.04767962996827694,0.13114294580160613,-0.5,False
8,48,0.12557972645758067,0.026235390475607342,0.11225557872631423,-0.5,False
8,49,0.01465573947826526,0.005102040816326531,0.07248085113130473,-1,True
