episode,step,bird_y,bird_vel,dist_pipe,reward,done
6,0,1.0,1.0,0.9606206321806929,0.1,False
6,1,1.0,0.9965156344688766,0.9754211920897219,0.1,False
6,2,1.0,0.9891754737202482,0.9845189474913241,0.1,False
6,3,1.0,0.9828513967483491,0.9884755793000619,0.1,False
6,4,1.0,0.9781452214109642,0.9905239365618179,0.1,False
6,5,1.0,0.9764861150882059,0.986535990975941,0.1,False
6,6,1.0,0.9751884533845536,0.9802028727835977,0.1,False
6,7,1.0,0.9776181914829678,0.9730187712115518,0.1,False
6,8,1.0,0.9806634932554056,0.9648238330317968,0.1,False
6,9,1.0,0.9812591441101779,0.9557818614299599,0.1,False
6,10,1.0,0.980589469254637,0.9459824541362594,0.1,False
6,11,1.0,0.9770858005340373,0.9368670953573447,0.1,False
6,12,1.0,0.9624938380213457,0.9369628553566653,0.1,False
6,13,1.0,0.9456248525490686,0.9371513488595341,0.1,False
6,14,1.0,0.9268701834227786,0.9367190157863625,0.1,False
6,15,1.0,0.9069749352195735,0.9357522486916781,0.1,False
6,16,1.0,0.8784890621448959,0.9396995181725221,0.1,False
6,17,1.0,0.8490588411494914,0.9428733796445492,0.1,False
6,18,1.0,0.8132378145236527,0.948409135928807,0.1,False
6,19,0.9996549914781492,0.7778851790466106,0.9527415746962947,0.1,False
6,20,0.9985351887332182,0.7380865365074567,0.956487617056748,0.1,False
6,21,0.99647842784467,0.6970539946868524,0.958677509688079,0.1,False
6,22,0.9935487266220105,0.6387821446204158,0.9658145610017822,0.1,False
6,23,0.989964334428053,0.608270665045319,0.9424188901911867,0.1,False
6,24,0.985378059367004,0.5848793624951031,0.9078945220004996,0.1,False
6,25,0.979893866208823,0.5617996349681246,0.8776587033833901,0.1,False
6,26,0.9733419019480468,0.538558536072495,0.8441571219550369,0.1,False
6,27,0.9660824302671263,0.5154216644937646,0.8034624392607399,0.1,False
6,28,0.9578581952600774,0.4921396077500984,0.752857782550169,0.1,False
6,29,0.9484751035298193,0.46906911657840944,0.713802094314774,0.1,False
6,30,0.9381938876327875,0.44571739786951786,0.671952234721908,0.1,False
6,31,0.9266343647422058,0.4224344340294635,0.6276948635774507,-0.5,False
6,32,0.9137401000114889,0.3994452310446105,0.5896754696419155,-0.5,False
6,33,0.8999562351526724,0.3761405893151248,0.5498851797186194,-0.5,False
6,34,0.8849111487353676,0.35296988911310184,0.515856537773322,-0.5,False
6,35,0.8686308482077328,0.3297090651544011,0.46658919573650726,-0.5,False
6,36,0.8502535308467541,0.3065523284596114,0.41692737093099763,-0.5,False
6,37,0.8308617333210236,0.28326278680343486,0.37238732279661735,-0.5,False
6,38,0.8098154421066793,0.26013769049795926,0.33715374709766116,-0.5,False
6,39,0.7867943125496107,0.2369386330660421,0.3070524956432923,-0.5,False
6,40,0.7634248808888385,0.21355303729769962,0.27667827996817823,-0.5,False
6,41,0.7375530991647462,0.19050547495818732,0.24699467280926488,-0.5,False
6,42,0.7063773462351931,0.1674159214717184,0.21682777003244677,-0.5,False
6,43,0.6750377599742968,0.14415478810754434,0.18682294447058362,-0.5,False
6,44,0.6402904286712618,0.12103976508654062,0.15666784247740873,-0.5,False
6,45,0.6027139069610582,0.09770597350375759,0.12654497059981804,-0.5,False
6,46,0.5265566983454876,0.07349510413892477,0.10070783152179107,-0.5,False
6,47,0.4300458195757732,0.04973995707639545,0.07472480665381222,-0.5,False
6,48,0.3194730661666977,0.026944312967897795,0.0447545697214503,-0.5,False
6,49,0.18855227970273336,0.005102040816326531,0.008841417351173404,-1,True
