episode,return,moving50,epsilon,loss
137,-7.499999999999998,-7.667999999999998,86300.00685,5.563290119171143
138,-8.099999999999998,-7.667999999999998,86200.0069,1.49014151096344
139,-8.099999999999998,-7.667999999999999,86100.00695,5.65090799331665
140,-8.7,-7.679999999999999,86000.007,6.13413667678833
141,-7.499999999999998,-7.679999999999998,85900.00705,4.87031364440918
142,-9.299999999999999,-7.703999999999999,85800.0071,0.9961127638816833
143,-8.7,-7.7159999999999975,85700.00715,2.2114059925079346
144,-8.099999999999998,-7.7159999999999975,85600.0072,8.196893692016602
145,-8.099999999999998,-7.715999999999999,85500.00725,5.675512790679932
146,-9.299999999999999,-7.74,85400.0073,7.817604064941406
147,-6.299999999999999,-7.715999999999999,85300.00735,1.691152572631836
148,-4.499999999999998,-7.631999999999998,85200.0074,6.519688606262207
149,-6.899999999999999,-7.595999999999999,85100.00745,6.943905353546143
150,-8.7,-7.619999999999999,85000.00749999999,0.8546847105026245
151,-7.499999999999998,-7.655999999999998,84900.00755,3.905452251434326
152,-6.899999999999999,-7.655999999999998,84800.0076,4.424283981323242
153,-8.099999999999998,-7.667999999999998,84700.00765,2.241607666015625
154,-7.499999999999998,-7.679999999999999,84600.0077,17.56903839111328
155,-6.899999999999999,-7.6679999999999975,84500.00775,1.7097423076629639
156,-8.099999999999998,-7.679999999999999,84400.00779999999,4.7672882080078125
157,-7.499999999999998,-7.679999999999999,84300.00785,4.5458784103393555
158,-2.699999999999998,-7.595999999999998,84200.0079,9.881126403808594
159,-7.499999999999998,-7.583999999999998,84100.00795,0.8562763333320618
160,-8.099999999999998,-7.583999999999999,84000.008,8.852740287780762
161,-6.299999999999999,-7.559999999999999,83900.00805,1.6737701892852783
162,-5.099999999999998,-7.499999999999999,83800.00809999999,11.599981307983398
163,-6.299999999999999,-7.451999999999999,83700.00815,7.353939056396484
164,-8.7,-7.511999999999998,83600.0082,8.14351749420166
165,-6.899999999999999,-7.487999999999999,83500.00825,3.8271358013153076
166,-7.499999999999998,-7.475999999999998,83400.0083,13.675483703613281
167,-3.899999999999998,-7.379999999999998,83300.00835,10.318192481994629
168,-6.899999999999999,-7.391999999999999,83200.00839999999,15.127845764160156
169,-7.499999999999998,-7.379999999999998,83100.00845,6.646145343780518
170,-7.499999999999998,-7.355999999999999,83000.0085,11.673360824584961
171,-8.099999999999998,-7.3439999999999985,82900.00855,11.207056045532227
172,-7.499999999999998,-7.331999999999998,82800.0086,11.463077545166016
173,-8.7,-7.343999999999998,82700.00865,7.130059242248535
174,-6.899999999999999,-7.307999999999997,82600.0087,10.436473846435547
175,-7.499999999999998,-7.355999999999998,82500.00875,5.153956413269043
176,-8.099999999999998,-7.391999999999999,82400.00880000001,0.734291672706604
177,-8.099999999999998,-7.403999999999999,82300.00885,6.743191719055176
178,-6.299999999999999,-7.391999999999999,82200.0089,9.010732650756836
179,-8.7,-7.4159999999999995,82100.00894999999,11.360681533813477
180,-6.299999999999999,-7.391999999999999,82000.009,8.230627059936523
181,-8.099999999999998,-7.3919999999999995,81900.00905,6.830927848815918
182,-7.499999999999998,-7.403999999999999,81800.00910000001,11.217611312866211
183,-6.299999999999999,-7.355999999999999,81700.00915,1.7976456880569458
184,-8.7,-7.355999999999999,81600.0092,9.29367733001709
185,-8.099999999999998,-7.3919999999999995,81500.00924999999,8.133702278137207
186,-8.099999999999998,-7.404,81400.0093,7.586737632751465
187,-7.499999999999998,-7.403999999999999,81300.00935,8.586792945861816
188,-8.099999999999998,-7.403999999999999,81200.00940000001,3.464174270629883
189,-3.299999999999998,-7.308,81100.00945,10.307243347167969
190,-7.499999999999998,-7.283999999999999,81000.0095,2.003669261932373
191,-5.699999999999998,-7.247999999999998,80900.00954999999,2.4995014667510986
192,-7.499999999999998,-7.212,80800.0096,8.904623985290527
193,-8.099999999999998,-7.199999999999999,80700.00964999999,4.882974624633789
194,-5.099999999999998,-7.139999999999999,80600.00970000001,4.713168621063232
195,-8.099999999999998,-7.14,80500.00975,1.54811692237854
196,-6.899999999999999,-7.091999999999998,80400.0098,6.496943473815918
197,-6.299999999999999,-7.091999999999998,80300.00984999999,2.3961215019226074
198,-8.099999999999998,-7.163999999999999,80200.0099,4.969819068908691
199,-8.099999999999998,-7.188,80100.00994999999,4.702263355255127
200,-8.099999999999998,-7.175999999999999,80000.01000000001,8.373058319091797
201,-7.499999999999998,-7.175999999999999,79900.01005,5.112517356872559
202,-6.899999999999999,-7.175999999999997,79800.0101,3.1436140537261963
203,-8.099999999999998,-7.175999999999999,79700.01014999999,8.77992057800293
204,-7.499999999999998,-7.175999999999999,79600.0102,3.5891273021698
205,-8.7,-7.211999999999998,79500.01025,8.161429405212402
206,-6.299999999999999,-7.175999999999999,79400.01030000001,3.010058879852295
207,-6.299999999999999,-7.151999999999999,79300.01035000001,5.226993083953857
208,-5.099999999999998,-7.199999999999999,79200.0104,2.7450971603393555
209,-8.7,-7.2239999999999975,79100.01045,5.464617729187012
210,-8.7,-7.235999999999998,79000.0105,0.18962308764457703
211,-6.899999999999999,-7.2479999999999976,78900.01055,3.411024570465088
212,-7.499999999999998,-7.295999999999997,78800.01060000001,6.66937255859375
213,-8.099999999999998,-7.331999999999998,78700.01065000001,2.705732822418213
214,-6.299999999999999,-7.283999999999999,78600.0107,2.7606494426727295
215,-7.499999999999998,-7.295999999999998,78500.01075,2.7513186931610107
216,-8.099999999999998,-7.307999999999998,78400.0108,6.38155460357666
217,-7.499999999999998,-7.379999999999998,78300.01085,0.3632717728614807
218,-7.499999999999998,-7.391999999999999,78200.01090000001,8.934552192687988
219,-7.499999999999998,-7.391999999999999,78100.01095,3.394892454147339
220,-7.499999999999998,-7.391999999999999,78000.011,0.335271418094635
221,-8.099999999999998,-7.391999999999999,77900.01105,3.0798680782318115
222,-7.499999999999998,-7.3919999999999995,77800.0111,0.6698598861694336
223,-8.7,-7.391999999999997,77700.01115,8.830366134643555
224,-6.299999999999999,-7.379999999999999,77600.01120000001,1.0090396404266357
225,-8.099999999999998,-7.3919999999999995,77500.01125,11.323453903198242
226,-8.7,-7.404,77400.0113,2.8232131004333496
227,-7.499999999999998,-7.391999999999999,77300.01135,3.1639769077301025
228,-8.099999999999998,-7.428,77200.0114,3.9328103065490723
229,-8.7,-7.427999999999998,77100.01145,10.758689880371094
230,-8.099999999999998,-7.463999999999999,77000.01150000001,0.23162466287612915
231,-8.099999999999998,-7.4639999999999995,76900.01155,3.482569456100464
232,-7.499999999999998,-7.463999999999999,76800.0116,8.372275352478027
233,-7.499999999999998,-7.487999999999999,76700.01165,9.060626983642578
234,-7.499999999999998,-7.463999999999999,76600.0117,0.724452018737793
235,-7.499999999999998,-7.451999999999999,76500.01175,8.968560218811035
236,-6.899999999999999,-7.427999999999998,76400.01180000001,2.149632453918457
237,-7.499999999999998,-7.427999999999998,76300.01185,8.110451698303223
238,-8.099999999999998,-7.428,76200.0119,6.118871688842773
239,-7.499999999999998,-7.512,76100.01195,2.702712059020996
240,-7.499999999999998,-7.511999999999998,76000.012,6.3754801750183105
241,-7.499999999999998,-7.547999999999999,75900.01205,0.3284519910812378
242,-7.499999999999998,-7.547999999999998,75800.0121,0.15216064453125
243,-8.7,-7.559999999999998,75700.01215,0.24852415919303894
244,-5.699999999999998,-7.571999999999998,75600.0122,2.611894130706787
245,-8.7,-7.583999999999999,75500.01225,2.8247580528259277
246,-8.099999999999998,-7.607999999999999,75400.0123,3.0206825733184814
247,-7.499999999999998,-7.631999999999998,75300.01235,3.663142442703247
248,-8.099999999999998,-7.632,75200.0124,0.05210025608539581
249,-8.099999999999998,-7.631999999999998,75100.01245,7.949657917022705
250,-8.099999999999998,-7.632,75000.0125,5.760042190551758
251,-7.499999999999998,-7.631999999999998,74900.01255,2.7235023975372314
252,-7.499999999999998,-7.643999999999998,74800.0126,2.865567922592163
253,-8.099999999999998,-7.643999999999998,74700.01265,8.026199340820312
254,-7.499999999999998,-7.643999999999998,74600.0127,2.988152027130127
255,-8.099999999999998,-7.631999999999998,74500.01275,2.5741665363311768
256,-5.699999999999998,-7.619999999999999,74400.0128,2.285853862762451
257,-7.499999999999998,-7.643999999999998,74300.01285,5.109262466430664
258,-7.499999999999998,-7.691999999999998,74200.0129,0.35033953189849854
259,-6.899999999999999,-7.655999999999998,74100.01295,2.5227701663970947
260,-8.099999999999998,-7.643999999999998,74000.013,3.2182888984680176
261,-8.099999999999998,-7.667999999999999,73900.01305,3.9345502853393555
262,-5.699999999999998,-7.632,73800.0131,9.404847145080566
263,-8.099999999999998,-7.632,73700.01315,3.2894363403320312
264,-6.899999999999999,-7.643999999999998,73600.0132,0.6525305509567261
265,-5.699999999999998,-7.607999999999997,73500.01325,7.737464904785156
266,-5.699999999999998,-7.559999999999998,73400.0133,3.770686626434326
267,-8.099999999999998,-7.571999999999998,73300.01335,3.3149983882904053
268,-7.499999999999998,-7.571999999999998,73200.0134,0.5726356506347656
269,-6.899999999999999,-7.559999999999998,73100.01345,2.6704390048980713
270,-6.899999999999999,-7.547999999999997,73000.0135,10.312236785888672
271,-8.099999999999998,-7.547999999999997,72900.01355,6.174817085266113
272,-8.099999999999998,-7.56,72800.0136,2.54225492477417
273,-8.099999999999998,-7.547999999999999,72700.01365,6.2166748046875
274,-8.099999999999998,-7.584,72600.0137,1.1247910261154175
275,-7.499999999999998,-7.571999999999998,72500.01375,3.164870023727417
276,-8.099999999999998,-7.559999999999999,72400.0138,3.1497347354888916
277,-8.099999999999998,-7.571999999999999,72300.01385,3.2997934818267822
278,-8.099999999999998,-7.571999999999999,72200.0139,2.406226873397827
279,-8.099999999999998,-7.559999999999999,72100.01395,3.4744062423706055
280,-7.499999999999998,-7.547999999999998,72000.014,2.504133462905884
281,-8.099999999999998,-7.547999999999998,71900.01405,0.4409610629081726
282,-7.499999999999998,-7.547999999999999,71800.0141,3.866158962249756
283,-8.099999999999998,-7.559999999999999,71700.01415,2.6082615852355957
284,-7.499999999999998,-7.559999999999999,71600.0142,3.6818604469299316
285,-7.499999999999998,-7.559999999999998,71500.01425000001,3.7435009479522705
286,-7.499999999999998,-7.571999999999998,71400.0143,3.2427167892456055
287,-8.099999999999998,-7.583999999999999,71300.01435000001,6.754782199859619
288,-6.899999999999999,-7.559999999999999,71200.0144,1.044595718383789
289,-7.499999999999998,-7.559999999999998,71100.01445,3.087444543838501
290,-6.899999999999999,-7.547999999999998,71000.01449999999,3.785177707672119
291,-6.899999999999999,-7.535999999999997,70900.01455,3.0736608505249023
292,-6.899999999999999,-7.523999999999997,70800.0146,0.04251581430435181
293,-8.099999999999998,-7.511999999999998,70700.01465000001,14.095273971557617
294,-8.099999999999998,-7.56,70600.0147,6.009710311889648
295,-5.099999999999998,-7.4879999999999995,70500.01475,8.075699806213379
296,-8.099999999999998,-7.487999999999999,70400.01479999999,5.930470943450928
297,-8.099999999999998,-7.499999999999999,70300.01485,3.6498870849609375
298,-8.099999999999998,-7.499999999999999,70200.0149,3.812746047973633
299,-8.099999999999998,-7.499999999999999,70100.01495000001,5.02088737487793
300,-8.099999999999998,-7.499999999999997,70000.015,2.8872804641723633
301,-6.899999999999999,-7.487999999999997,69900.01505,8.212654113769531
302,-6.899999999999999,-7.475999999999996,69800.01509999999,2.3615200519561768
303,-6.899999999999999,-7.4519999999999955,69700.01515,0.13425680994987488
304,-8.099999999999998,-7.463999999999999,69600.0152,5.175485610961914
305,-8.099999999999998,-7.463999999999999,69500.01525000001,7.720564365386963
306,-6.299999999999999,-7.475999999999998,69400.0153,5.035851001739502
307,-6.899999999999999,-7.463999999999998,69300.01535,7.876104831695557
308,-8.099999999999998,-7.475999999999998,69200.01539999999,2.7859551906585693
309,-8.099999999999998,-7.5,69100.01545,2.7535154819488525
310,-8.7,-7.511999999999998,69000.0155,0.18125340342521667
311,-7.499999999999998,-7.499999999999997,68900.01555000001,2.439999580383301
312,-6.299999999999999,-7.511999999999998,68800.0156,5.174422740936279
313,-7.499999999999998,-7.499999999999999,68700.01565,3.2970566749572754
314,-8.099999999999998,-7.523999999999998,68600.01569999999,2.914935827255249
315,-7.499999999999998,-7.559999999999998,68500.01575,0.14135770499706268
316,-8.7,-7.619999999999999,68400.0158,0.18559475243091583
317,-7.499999999999998,-7.607999999999999,68300.01585000001,5.214146137237549
318,-8.099999999999998,-7.619999999999999,68200.0159,0.17873886227607727
319,-8.099999999999998,-7.643999999999998,68100.01595,0.4208207130432129
320,-7.499999999999998,-7.655999999999999,68000.01599999999,5.532061576843262
321,-6.299999999999999,-7.619999999999999,67900.01605,2.9749608039855957
322,-6.899999999999999,-7.595999999999998,67800.0161,2.948160171508789
323,-6.299999999999999,-7.559999999999998,67700.01615000001,0.4458181858062744
324,-5.099999999999998,-7.499999999999999,67600.0162,2.8167030811309814
325,-6.299999999999999,-7.475999999999999,67500.01625,3.023071765899658
326,-8.7,-7.487999999999999,67400.01629999999,2.9669487476348877
327,-5.699999999999998,-7.439999999999998,67300.01635,3.269397497177124
328,-7.499999999999998,-7.427999999999998,67200.0164,0.4827898442745209
329,-8.099999999999998,-7.428,67100.01645000001,0.05025140941143036
330,-8.099999999999998,-7.44,67000.0165,0.08323570340871811
331,-6.899999999999999,-7.4159999999999995,66900.01655,0.06883653998374939
332,-7.499999999999998,-7.415999999999998,66800.01659999999,4.70937442779541
333,-8.7,-7.427999999999998,66700.01665,2.717379093170166
334,-7.499999999999998,-7.427999999999998,66600.0167,5.47165060043335
335,-6.299999999999999,-7.403999999999999,66500.01675000001,2.8670451641082764
336,-8.099999999999998,-7.4159999999999995,66400.0168,0.10407727211713791
337,-8.7,-7.427999999999998,66300.01685,5.6874213218688965
338,-5.099999999999998,-7.3919999999999995,66200.01689999999,4.668282508850098
339,-6.299999999999999,-7.3679999999999986,66100.01695,0.42500433325767517
340,-6.899999999999999,-7.3679999999999986,66000.01699999999,0.23899966478347778
341,-6.899999999999999,-7.367999999999998,65900.01705000001,7.861598014831543
342,-3.299999999999998,-7.295999999999998,65800.0171,2.771580696105957
343,-6.899999999999999,-7.2719999999999985,65700.01715,5.317809104919434
344,-3.899999999999998,-7.187999999999997,65600.0172,3.0389785766601562
345,-7.499999999999998,-7.235999999999998,65500.017250000004,2.1683921813964844
346,-6.299999999999999,-7.199999999999999,65400.01730000001,5.722826957702637
347,-8.7,-7.211999999999998,65300.01735,5.200927734375
348,-8.099999999999998,-7.211999999999998,65200.017400000004,4.990689277648926
349,-7.499999999999998,-7.199999999999999,65100.01745000001,5.705286026000977
350,-8.7,-7.211999999999997,65000.0175,4.228475570678711
351,-8.099999999999998,-7.235999999999998,64900.017550000004,7.273308277130127
352,-7.499999999999998,-7.247999999999998,64800.01760000001,4.740078926086426
353,-7.499999999999998,-7.259999999999998,64700.01765,2.979526996612549
354,-6.899999999999999,-7.235999999999997,64600.017700000004,2.2377333641052246
355,-7.499999999999998,-7.2239999999999975,64500.017750000006,2.557605743408203
356,-7.499999999999998,-7.247999999999998,64400.0178,6.789305686950684
357,-7.499999999999998,-7.259999999999998,64300.017850000004,7.276703357696533
358,-8.099999999999998,-7.259999999999999,64200.0179,0.16737720370292664
359,-8.7,-7.2719999999999985,64100.01795,0.2533973157405853
360,-7.499999999999998,-7.247999999999998,64000.018000000004,5.243394374847412
361,-6.899999999999999,-7.235999999999998,63900.01805,4.4236297607421875
362,-8.099999999999998,-7.2719999999999985,63800.0181,4.983469009399414
363,-8.099999999999998,-7.284,63700.01815,8.727867126464844
364,-7.499999999999998,-7.2719999999999985,63600.0182,3.273742437362671
365,-8.099999999999998,-7.284,63500.01825,6.674160003662109
366,-8.7,-7.283999999999999,63400.0183,5.8679680824279785
367,-8.099999999999998,-7.296,63300.01835,7.425088882446289
368,-0.8999999999999986,-7.151999999999998,63200.0184,2.9131524562835693
369,-8.7,-7.163999999999999,63100.01845,0.6590226888656616
370,-7.499999999999998,-7.163999999999998,63000.0185,8.988885879516602
371,-8.7,-7.212,62900.01855,4.494139671325684
372,-7.499999999999998,-7.223999999999998,62800.0186,7.045784950256348
373,-7.499999999999998,-7.247999999999999,62700.01865,0.1635720431804657
374,-7.499999999999998,-7.295999999999999,62600.0187,3.3191580772399902
375,-7.499999999999998,-7.3199999999999985,62500.01875,8.310856819152832
376,-7.499999999999998,-7.295999999999999,62400.0188,3.0250096321105957
377,-6.899999999999999,-7.319999999999998,62300.01885,0.780085027217865
378,-8.099999999999998,-7.331999999999998,62200.0189,2.5669407844543457
379,-7.499999999999998,-7.32,62100.01895,2.6701629161834717
380,-8.099999999999998,-7.32,62000.019,4.526252269744873
381,-8.099999999999998,-7.343999999999999,61900.01905,1.685197353363037
382,-8.7,-7.3679999999999986,61800.0191,2.369716167449951
383,-7.499999999999998,-7.343999999999999,61700.01915,6.749026298522949
384,-8.099999999999998,-7.355999999999999,61600.0192,0.5614631175994873
385,-6.899999999999999,-7.367999999999999,61500.01925,9.894840240478516
386,-8.099999999999998,-7.3679999999999986,61400.0193,4.029914855957031
387,-8.099999999999998,-7.355999999999999,61300.01935,5.950582027435303
388,-6.899999999999999,-7.391999999999999,61200.0194,3.004051923751831
389,-8.099999999999998,-7.428,61100.01945,3.4158287048339844
390,-6.299999999999999,-7.4159999999999995,61000.0195,7.034591197967529
391,-7.499999999999998,-7.427999999999998,60900.01955,1.2915387153625488
392,-7.499999999999998,-7.511999999999998,60800.0196,12.513860702514648
393,-8.099999999999998,-7.535999999999999,60700.01965,6.007769584655762
394,-8.7,-7.631999999999998,60600.0197,5.633448600769043
395,-8.099999999999998,-7.6439999999999975,60500.01975,9.103080749511719
396,-6.299999999999999,-7.643999999999998,60400.0198,4.327305793762207
397,-7.499999999999998,-7.619999999999999,60300.01985,1.9955511093139648
398,-8.099999999999998,-7.619999999999997,60200.0199,0.4929962754249573
399,-8.099999999999998,-7.631999999999998,60100.01995,0.3146969676017761
400,-7.499999999999998,-7.607999999999999,60000.02,9.787137985229492
401,-6.299999999999999,-7.571999999999998,59900.02005,3.004155397415161
402,-8.099999999999998,-7.583999999999999,59800.0201,2.7115588188171387
403,-7.499999999999998,-7.583999999999999,59700.02015,0.1858786940574646
404,-8.7,-7.619999999999997,59600.0202,6.60453987121582
405,-7.499999999999998,-7.619999999999999,59500.02025,0.3486064672470093
406,-2.699999999999998,-7.523999999999997,59400.0203,3.968338966369629
407,-8.7,-7.547999999999998,59300.02035,6.831780433654785
408,-8.099999999999998,-7.547999999999998,59200.02040000001,1.158019781112671
409,-8.099999999999998,-7.535999999999999,59100.020449999996,6.555883884429932
410,-6.899999999999999,-7.523999999999998,59000.020500000006,3.2760376930236816
411,-6.899999999999999,-7.523999999999997,58900.02055,0.9739892482757568
412,-8.099999999999998,-7.523999999999998,58800.02060000001,9.422536849975586
413,-7.499999999999998,-7.511999999999998,58700.02065,0.6397255659103394
414,-6.299999999999999,-7.487999999999999,58600.02070000001,5.6521897315979
415,-7.499999999999998,-7.475999999999998,58500.020749999996,2.236478805541992
