episode,return,moving50,epsilon,loss
137,-8.099999999999998,-7.728,86300.00685,13.178956985473633
138,-8.099999999999998,-7.728,86200.0069,10.842605590820312
139,-8.7,-7.739999999999998,86100.00695,10.887896537780762
140,-8.7,-7.7399999999999975,86000.007,9.816516876220703
141,-7.499999999999998,-7.727999999999998,85900.00705,9.30418872833252
142,-8.7,-7.751999999999998,85800.0071,6.097935676574707
143,-7.499999999999998,-7.7399999999999975,85700.00715,5.1240129470825195
144,-8.099999999999998,-7.728,85600.0072,4.288741588592529
145,-8.7,-7.727999999999998,85500.00725,2.8203229904174805
146,-8.099999999999998,-7.727999999999998,85400.0073,6.897432327270508
147,-8.099999999999998,-7.74,85300.00735,2.1729519367218018
148,-6.899999999999999,-7.703999999999999,85200.0074,4.2249274253845215
149,-8.7,-7.703999999999997,85100.00745,1.532701015472412
150,-8.099999999999998,-7.703999999999999,85000.00749999999,5.200577735900879
151,-8.099999999999998,-7.715999999999999,84900.00755,12.403180122375488
152,-7.499999999999998,-7.715999999999999,84800.0076,6.200559139251709
153,-7.499999999999998,-7.7639999999999985,84700.00765,6.165443420410156
154,-8.099999999999998,-7.775999999999999,84600.0077,11.102411270141602
155,-6.299999999999999,-7.739999999999998,84500.00775,9.385151863098145
156,-6.899999999999999,-7.727999999999998,84400.00779999999,7.3932695388793945
157,-8.099999999999998,-7.751999999999998,84300.00785,5.8198137283325195
158,-8.099999999999998,-7.7639999999999985,84200.0079,11.589211463928223
159,-8.099999999999998,-7.7639999999999985,84100.00795,5.720362663269043
160,-8.099999999999998,-7.7639999999999985,84000.008,4.120521545410156
161,-6.899999999999999,-7.7399999999999975,83900.00805,1.6641061305999756
162,-5.699999999999998,-7.691999999999997,83800.00809999999,0.20588219165802002
163,-6.299999999999999,-7.691999999999998,83700.00815,5.730332851409912
164,-8.7,-7.751999999999998,83600.0082,0.5702729225158691
165,-8.099999999999998,-7.751999999999998,83500.00825,8.372425079345703
166,-7.499999999999998,-7.751999999999998,83400.0083,0.2928285598754883
167,-6.299999999999999,-7.703999999999999,83300.00835,3.9465491771698
168,-7.499999999999998,-7.727999999999998,83200.00839999999,12.449520111083984
169,-8.099999999999998,-7.728,83100.00845,7.816565036773682
170,-7.499999999999998,-7.703999999999999,83000.0085,8.838216781616211
171,-6.899999999999999,-7.679999999999998,82900.00855,3.0627365112304688
172,-7.499999999999998,-7.691999999999998,82800.0086,7.00907039642334
173,-7.499999999999998,-7.691999999999998,82700.00865,6.630252361297607
174,-8.099999999999998,-7.703999999999999,82600.0087,7.425548553466797
175,-6.299999999999999,-7.656000000000001,82500.00875,3.737567663192749
176,-7.499999999999998,-7.679999999999999,82400.00880000001,4.03499174118042
177,-8.7,-7.7159999999999975,82300.00885,1.0071899890899658
178,-6.299999999999999,-7.715999999999999,82200.0089,0.13108471035957336
179,-8.7,-7.7639999999999985,82100.00894999999,9.617966651916504
180,-6.899999999999999,-7.739999999999998,82000.009,10.33120059967041
181,-8.7,-7.751999999999998,81900.00905,12.93638801574707
182,-7.499999999999998,-7.739999999999998,81800.00910000001,7.3784942626953125
183,-6.899999999999999,-7.703999999999999,81700.00915,7.965641975402832
184,-8.7,-7.7159999999999975,81600.0092,2.3334462642669678
185,-7.499999999999998,-7.703999999999999,81500.00924999999,0.3207266628742218
186,-7.499999999999998,-7.691999999999998,81400.0093,4.2815093994140625
187,-6.899999999999999,-7.6679999999999975,81300.00935,3.3990631103515625
188,-8.099999999999998,-7.667999999999998,81200.00940000001,1.773932695388794
189,-7.499999999999998,-7.643999999999998,81100.00945,7.104592800140381
190,-7.499999999999998,-7.619999999999997,81000.0095,12.12381649017334
191,-5.099999999999998,-7.571999999999998,80900.00954999999,3.0535120964050293
192,-7.499999999999998,-7.547999999999999,80800.0096,16.88699722290039
193,-8.7,-7.571999999999997,80700.00964999999,10.967816352844238
194,-8.7,-7.583999999999998,80600.00970000001,0.5855962038040161
195,-8.7,-7.583999999999998,80500.00975,2.693054437637329
196,-6.899999999999999,-7.559999999999998,80400.0098,5.879580974578857
197,-8.099999999999998,-7.559999999999998,80300.00984999999,0.8140997290611267
198,-6.899999999999999,-7.559999999999998,80200.0099,13.58719539642334
199,-8.099999999999998,-7.547999999999998,80100.00994999999,1.7710925340652466
200,-6.299999999999999,-7.512,80000.01000000001,1.0888853073120117
201,-6.899999999999999,-7.487999999999999,79900.01005,3.495025157928467
202,-6.899999999999999,-7.475999999999996,79800.0101,12.373106002807617
203,-8.099999999999998,-7.487999999999999,79700.01014999999,7.264278411865234
204,-5.699999999999998,-7.439999999999999,79600.0102,0.406192809343338
205,-8.099999999999998,-7.475999999999998,79500.01025,6.628154277801514
206,-8.099999999999998,-7.499999999999999,79400.01030000001,6.369785308837891
207,-6.299999999999999,-7.4639999999999995,79300.01035000001,3.943023920059204
208,-5.699999999999998,-7.415999999999998,79200.0104,6.3697099685668945
209,-8.7,-7.427999999999998,79100.01045,2.7156152725219727
210,-8.7,-7.439999999999998,79000.0105,7.0954203605651855
211,-6.899999999999999,-7.439999999999999,78900.01055,14.87655258178711
212,-8.7,-7.499999999999997,78800.01060000001,4.251915454864502
213,-7.499999999999998,-7.523999999999998,78700.01065000001,0.4996577501296997
214,-6.299999999999999,-7.475999999999998,78600.0107,4.014474391937256
215,-8.099999999999998,-7.475999999999999,78500.01075,0.46112579107284546
216,-8.099999999999998,-7.4879999999999995,78400.0108,7.326572895050049
217,-6.899999999999999,-7.499999999999999,78300.01085,3.9582173824310303
218,-8.099999999999998,-7.511999999999998,78200.01090000001,12.236763000488281
219,-6.899999999999999,-7.487999999999999,78100.01095,3.6976068019866943
220,-7.499999999999998,-7.487999999999997,78000.011,3.5494673252105713
221,-7.499999999999998,-7.499999999999999,77900.01105,1.44820237159729
222,-7.499999999999998,-7.499999999999999,77800.0111,9.132214546203613
223,-8.7,-7.523999999999998,77700.01115,3.710737705230713
224,-6.299999999999999,-7.4879999999999995,77600.01120000001,0.6714563369750977
225,-8.099999999999998,-7.524,77500.01125,3.4109089374542236
226,-8.099999999999998,-7.535999999999999,77400.0113,15.623096466064453
227,-7.499999999999998,-7.511999999999998,77300.01135,3.590237617492676
228,-8.099999999999998,-7.547999999999999,77200.0114,11.876813888549805
229,-8.7,-7.547999999999998,77100.01145,9.501012802124023
230,-8.7,-7.583999999999999,77000.01150000001,13.558172225952148
231,-6.899999999999999,-7.547999999999997,76900.01155,0.07279834151268005
232,-7.499999999999998,-7.547999999999997,76800.0116,9.626235008239746
233,-7.499999999999998,-7.559999999999998,76700.01165,9.27433967590332
234,-6.899999999999999,-7.523999999999997,76600.0117,6.6865997314453125
235,-7.499999999999998,-7.523999999999998,76500.01175,3.346698522567749
236,-8.099999999999998,-7.535999999999999,76400.01180000001,10.027114868164062
237,-8.099999999999998,-7.56,76300.01185,6.872566223144531
238,-8.099999999999998,-7.559999999999999,76200.0119,7.048035144805908
239,-8.099999999999998,-7.571999999999999,76100.01195,8.379409790039062
240,-8.099999999999998,-7.583999999999999,76000.012,3.6927530765533447
241,-8.7,-7.655999999999998,75900.01205,3.3840649127960205
242,-8.7,-7.679999999999998,75800.0121,6.217413902282715
243,-8.7,-7.679999999999998,75700.01215,3.27130389213562
244,-7.499999999999998,-7.655999999999998,75600.0122,2.6486833095550537
245,-6.899999999999999,-7.619999999999997,75500.01225,3.6014418601989746
246,-8.7,-7.655999999999998,75400.0123,3.2162704467773438
247,-8.099999999999998,-7.655999999999999,75300.01235,15.703187942504883
248,-6.899999999999999,-7.655999999999999,75200.0124,0.15287461876869202
249,-6.899999999999999,-7.631999999999997,75100.01245,0.4949454069137573
250,-7.499999999999998,-7.655999999999999,75000.0125,3.097813129425049
251,-6.299999999999999,-7.643999999999998,74900.01255,6.380790710449219
252,-7.499999999999998,-7.655999999999999,74800.0126,10.239213943481445
253,-8.099999999999998,-7.655999999999999,74700.01265,6.235526084899902
254,-6.899999999999999,-7.679999999999999,74600.0127,12.909668922424316
255,-8.099999999999998,-7.679999999999998,74500.01275,0.6962136030197144
256,-8.099999999999998,-7.68,74400.0128,1.771789789199829
257,-8.099999999999998,-7.715999999999999,74300.01285,8.979464530944824
258,-8.099999999999998,-7.7639999999999985,74200.0129,6.750852584838867
259,-8.099999999999998,-7.751999999999999,74100.01295,3.275697708129883
260,-6.899999999999999,-7.715999999999999,74000.013,5.359823226928711
261,-5.699999999999998,-7.691999999999998,73900.01305,1.4229154586791992
262,-7.499999999999998,-7.667999999999998,73800.0131,9.695550918579102
263,-8.099999999999998,-7.679999999999999,73700.01315,3.8203799724578857
264,-6.899999999999999,-7.691999999999998,73600.0132,15.575827598571777
265,-8.7,-7.703999999999997,73500.01325,1.2416391372680664
266,-8.099999999999998,-7.703999999999999,73400.0133,5.433352470397949
267,-8.099999999999998,-7.728,73300.01335,4.051517009735107
268,-7.499999999999998,-7.715999999999999,73200.0134,3.0711874961853027
269,-6.899999999999999,-7.7159999999999975,73100.01345,4.513233661651611
270,-8.099999999999998,-7.728,73000.0135,8.79049015045166
271,-8.099999999999998,-7.74,72900.01355,5.263744354248047
272,-8.099999999999998,-7.752000000000001,72800.0136,6.12086296081543
273,-8.099999999999998,-7.74,72700.01365,14.045981407165527
274,-8.099999999999998,-7.775999999999999,72600.0137,7.884940147399902
275,-8.099999999999998,-7.775999999999999,72500.01375,8.306249618530273
276,-8.099999999999998,-7.775999999999999,72400.0138,2.917027711868286
277,-8.099999999999998,-7.787999999999999,72300.01385,1.192726969718933
278,-8.099999999999998,-7.787999999999999,72200.0139,11.63429069519043
279,-7.499999999999998,-7.7639999999999985,72100.01395,0.7758451700210571
280,-6.899999999999999,-7.727999999999997,72000.014,1.7681337594985962
281,-7.499999999999998,-7.7399999999999975,71900.01405,4.641998767852783
282,-8.099999999999998,-7.751999999999998,71800.0141,10.474580764770508
283,-7.499999999999998,-7.751999999999998,71700.01415,7.1192450523376465
284,-6.299999999999999,-7.739999999999998,71600.0142,3.070939064025879
285,-7.499999999999998,-7.739999999999998,71500.01425000001,5.694058418273926
286,-7.499999999999998,-7.727999999999997,71400.0143,11.384984970092773
287,-8.099999999999998,-7.727999999999998,71300.01435000001,9.60957145690918
288,-5.699999999999998,-7.679999999999998,71200.0144,3.402009963989258
289,-7.499999999999998,-7.667999999999998,71100.01445,4.206335067749023
290,-7.499999999999998,-7.655999999999997,71000.01449999999,6.415977478027344
291,-6.899999999999999,-7.619999999999997,70900.01455,9.148483276367188
292,-6.899999999999999,-7.583999999999996,70800.0146,0.7106596231460571
293,-8.099999999999998,-7.571999999999998,70700.01465000001,8.11782169342041
294,-8.099999999999998,-7.583999999999999,70600.0147,1.15167236328125
295,-5.699999999999998,-7.559999999999999,70500.01475,3.135629177093506
296,-6.899999999999999,-7.523999999999997,70400.01479999999,3.00924015045166
297,-8.099999999999998,-7.523999999999998,70300.01485,7.2860212326049805
298,-6.899999999999999,-7.523999999999998,70200.0149,5.778514862060547
299,-8.099999999999998,-7.547999999999997,70100.01495000001,1.9698536396026611
300,-7.499999999999998,-7.547999999999998,70000.015,5.020798683166504
301,-7.499999999999998,-7.571999999999998,69900.01505,5.627749443054199
302,-6.899999999999999,-7.559999999999998,69800.01509999999,4.208601474761963
303,-6.899999999999999,-7.535999999999997,69700.01515,6.131260871887207
304,-8.099999999999998,-7.559999999999998,69600.0152,13.391300201416016
305,-7.499999999999998,-7.547999999999998,69500.01525000001,1.4651410579681396
306,-7.499999999999998,-7.535999999999999,69400.0153,6.579677581787109
307,-6.299999999999999,-7.499999999999999,69300.01535,8.021242141723633
308,-7.499999999999998,-7.487999999999999,69200.01539999999,6.356997966766357
309,-5.099999999999998,-7.428,69100.01545,1.3621280193328857
310,-4.499999999999998,-7.38,69000.0155,7.011791229248047
311,-8.7,-7.439999999999998,68900.01555000001,10.700051307678223
312,-6.899999999999999,-7.427999999999998,68800.0156,1.9550158977508545
313,-8.099999999999998,-7.427999999999998,68700.01565,7.203190803527832
314,-8.7,-7.4639999999999995,68600.01569999999,8.422133445739746
315,-7.499999999999998,-7.439999999999998,68500.01575,12.428613662719727
316,-6.899999999999999,-7.4159999999999995,68400.0158,3.666259527206421
317,-8.099999999999998,-7.4159999999999995,68300.01585000001,4.326776504516602
318,-8.7,-7.439999999999999,68200.0159,7.8410868644714355
319,-7.499999999999998,-7.451999999999999,68100.01595,9.842924118041992
320,-7.499999999999998,-7.44,68000.01599999999,6.185979843139648
321,-6.899999999999999,-7.4159999999999995,67900.01605,6.354135513305664
322,-7.499999999999998,-7.403999999999999,67800.0161,3.8151488304138184
323,-7.499999999999998,-7.391999999999999,67700.01615000001,4.449207305908203
324,-8.099999999999998,-7.3919999999999995,67600.0162,2.198418140411377
325,-6.299999999999999,-7.356,67500.01625,0.23508954048156738
326,-8.099999999999998,-7.355999999999999,67400.01629999999,3.429670572280884
327,-8.7,-7.3679999999999986,67300.01635,3.325345039367676
328,-7.499999999999998,-7.355999999999998,67200.0164,5.372471809387207
329,-5.699999999999998,-7.3199999999999985,67100.01645000001,3.4233109951019287
330,-6.899999999999999,-7.319999999999998,67000.0165,8.852972984313965
331,-8.099999999999998,-7.331999999999998,66900.01655,2.0734777450561523
332,-5.699999999999998,-7.283999999999999,66800.01659999999,0.48027026653289795
333,-7.499999999999998,-7.283999999999997,66700.01665,11.888137817382812
334,-8.7,-7.331999999999998,66600.0167,3.598301887512207
335,-8.099999999999998,-7.3439999999999985,66500.01675000001,5.444077014923096
336,-8.7,-7.3679999999999986,66400.0168,8.508186340332031
337,-7.499999999999998,-7.355999999999998,66300.01685,2.5701377391815186
338,-6.899999999999999,-7.379999999999998,66200.01689999999,1.5788824558258057
339,-6.899999999999999,-7.367999999999998,66100.01695,5.912025451660156
340,-6.899999999999999,-7.355999999999998,66000.01699999999,1.7717680931091309
341,-8.099999999999998,-7.379999999999998,65900.01705000001,0.17122331261634827
342,-6.899999999999999,-7.379999999999998,65800.0171,6.3474626541137695
343,-8.099999999999998,-7.379999999999998,65700.01715,0.22922377288341522
344,-8.7,-7.3919999999999995,65600.0172,3.7243967056274414
345,-8.099999999999998,-7.439999999999999,65500.017250000004,3.683738946914673
346,-8.099999999999998,-7.463999999999999,65400.01730000001,0.634252667427063
347,-8.7,-7.475999999999998,65300.01735,6.030798435211182
348,-8.099999999999998,-7.499999999999999,65200.017400000004,2.7624120712280273
349,-6.899999999999999,-7.475999999999999,65100.01745000001,3.69534969329834
350,-8.7,-7.499999999999997,65000.0175,0.2398366630077362
351,-7.499999999999998,-7.499999999999999,64900.017550000004,0.6508175134658813
352,-6.899999999999999,-7.499999999999997,64800.01760000001,2.9795830249786377
353,-2.6999999999999984,-7.415999999999998,64700.01765,3.009291172027588
354,-6.299999999999999,-7.379999999999999,64600.017700000004,4.790524482727051
355,-7.499999999999998,-7.379999999999999,64500.017750000006,11.431941986083984
356,-7.499999999999998,-7.379999999999999,64400.0178,10.573073387145996
357,-7.499999999999998,-7.403999999999999,64300.017850000004,0.16409973800182343
358,-8.099999999999998,-7.4159999999999995,64200.0179,0.1259625405073166
359,-8.7,-7.487999999999999,64100.01795,1.0732307434082031
360,-7.499999999999998,-7.547999999999998,64000.018000000004,5.328661918640137
361,-6.899999999999999,-7.511999999999998,63900.01805,0.2640411853790283
362,-8.099999999999998,-7.535999999999998,63800.0181,4.929309844970703
363,-8.099999999999998,-7.535999999999999,63700.01815,2.6661877632141113
364,-8.099999999999998,-7.523999999999998,63600.0182,2.720188617706299
365,-8.099999999999998,-7.535999999999999,63500.01825,5.448935508728027
366,-8.7,-7.571999999999998,63400.0183,3.0819146633148193
367,-8.7,-7.583999999999999,63300.01835,0.9735990762710571
368,-2.699999999999998,-7.463999999999999,63200.0184,0.1573110818862915
369,-8.7,-7.487999999999997,63100.01845,3.560425281524658
370,-7.499999999999998,-7.487999999999999,63000.0185,8.60128116607666
371,-8.099999999999998,-7.512,62900.01855,3.710061550140381
372,-7.499999999999998,-7.512,62800.0186,5.610150337219238
373,-7.499999999999998,-7.511999999999998,62700.01865,5.244236946105957
374,-7.499999999999998,-7.499999999999999,62600.0187,0.2847878336906433
375,-6.299999999999999,-7.499999999999999,62500.01875,0.7765111923217773
376,-7.499999999999998,-7.4879999999999995,62400.0188,3.151916027069092
377,-6.899999999999999,-7.451999999999998,62300.01885,0.022763479501008987
378,-8.099999999999998,-7.463999999999999,62200.0189,5.586255073547363
379,-7.499999999999998,-7.499999999999999,62100.01895,5.702248573303223
380,-8.099999999999998,-7.523999999999998,62000.019,3.566990375518799
381,-8.099999999999998,-7.524,61900.01905,0.9470983743667603
382,-8.7,-7.583999999999999,61800.0191,2.9629740715026855
383,-6.899999999999999,-7.571999999999997,61700.01915,3.379117965698242
384,-8.099999999999998,-7.559999999999998,61600.0192,0.6276607513427734
385,-5.699999999999998,-7.512,61500.01925,3.00423002243042
386,-8.099999999999998,-7.499999999999999,61400.0193,2.909097909927368
387,-8.099999999999998,-7.512,61300.01935,6.250396728515625
388,-7.499999999999998,-7.523999999999998,61200.0194,3.204805850982666
389,-8.099999999999998,-7.547999999999999,61100.01945,2.436483860015869
390,-6.899999999999999,-7.547999999999999,61000.0195,2.709407091140747
391,-7.499999999999998,-7.535999999999998,60900.01955,0.2971605062484741
392,-7.499999999999998,-7.547999999999999,60800.0196,2.7454946041107178
393,-8.099999999999998,-7.547999999999999,60700.01965,0.8527001142501831
394,-8.7,-7.547999999999998,60600.0197,2.881693124771118
395,-8.099999999999998,-7.547999999999998,60500.01975,2.9636735916137695
396,-6.299999999999999,-7.512,60400.0198,0.32537007331848145
397,-7.499999999999998,-7.4879999999999995,60300.01985,0.32695797085762024
398,-8.099999999999998,-7.4879999999999995,60200.0199,10.548870086669922
399,-8.7,-7.524,60100.01995,9.709985733032227
400,-7.499999999999998,-7.499999999999999,60000.02,3.481140375137329
401,-6.299999999999999,-7.475999999999999,59900.02005,3.3545846939086914
402,-8.7,-7.511999999999998,59800.0201,5.588268756866455
403,-7.499999999999998,-7.607999999999999,59700.02015,3.148820400238037
404,-8.7,-7.655999999999998,59600.0202,0.4584333896636963
405,-7.499999999999998,-7.655999999999998,59500.02025,4.638879776000977
406,-8.7,-7.679999999999999,59400.0203,1.3614957332611084
407,-6.299999999999999,-7.655999999999999,59300.02035,4.781811714172363
408,-6.899999999999999,-7.631999999999998,59200.02040000001,2.7396624088287354
409,-6.899999999999999,-7.5959999999999965,59100.020449999996,0.9099187850952148
410,-6.899999999999999,-7.583999999999998,59000.020500000006,10.06047248840332
411,-7.499999999999998,-7.595999999999998,58900.02055,0.3450752794742584
412,-6.299999999999999,-7.559999999999999,58800.02060000001,0.3398570418357849
413,-8.099999999999998,-7.559999999999999,58700.02065,6.075267314910889
414,-8.099999999999998,-7.56,58600.02070000001,3.9817519187927246
415,-7.499999999999998,-7.547999999999999,58500.020749999996,5.252203464508057
416,-7.499999999999998,-7.523999999999998,58400.020800000006,2.9746909141540527
